Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Senior Silver Ninja	PHSW	SeniorSilverNinja	Warrior/Effect	Earth	6	2300	2200	C		When this card is flipped face-up: You can Special Summon any number of "Ninja" monsters,  except "Senior Silver Ninja", from your hand and/or Graveyard in face-down Defense Position. There can only be 1 face-up "Senior Silver Ninja" on the field.
Rodenut	PHSW	Rodenut	Beast/Effect	Earth	1	100	100	C		Each time your opponent Special Summons a monster(s), place 1 Nut Counter on this card. You can remove 1 Nut Counter from this card to target 1 monster your opponent controls; destroy that target.
Fenghuang	PHSW	Fenghuang	Winged Beast/Spirit	Fire	6	2100	1800	S		Cannot be Special Summoned. During the End Phase of the turn this card is Normal Summoned or flipped face-up: Return it to the hand. When this card is Normal Summoned or flipped face-up: Destroy all Set Spell/Trap Cards your opponent controls.
Tribe-Shocking Virus	PHSW	TribeShockingVirus	Thunder/Effect	Water	4	1700	1000	R		Once per turn: You can banish 1 monster from your hand; destroy all face-up monsters on the field with the same Type as that monster.
Goblin Pothole Squad	PHSW	GoblinPotholeSquad	Warrior/Effect	Earth	4	1500	400	C		When this card is Normal Summoned, Trap Cards cannot be activated. Also, "Trap Hole" Trap Cards cannot be activated when a monster is Summoned, except "Dark Trap Hole".
Creepy Coney	PHSW	CreepyConey	Beast/Effect	Earth	3	1000	1900	C		FLIP: Inflict 1000 damage to your opponent for each face-up Normal Monster you control, except Tokens.
Rescue Rabbit	PHSW	RescueRabbit	Beast/Effect	Earth	4	300	100	ScR		This card cannot be Special Summoned from the Deck. You can banish this face-up card you control; Special Summon 2 Level 4 or lower Normal Monsters with the same name from your Deck. Destroy them during the End Phase. The effect of "Rescue Rabbit" can only be activated once per turn.
Baby Tiragon	PHSW	BabyTiragon	Dragon/Xyz/Effect	Earth	*1	900	900	R		3 Level 1 monsters. During your Main Phase 1: You can detach 1 Xyz Material from this card to target 1 face-up Level 1 monster you control; it can attack your opponent directly.
Number 83: Galaxy Queen	PHSW	Number83GalaxyQueen	Spellcaster/Xyz/Effect	Dark	*1	500	500	S		3 Level 1 monsters. Once per turn: You can detach 1 Xyz Material from this card; until your opponent's next End Phase, the monsters you currently control cannot be destroyed by battle, and if they attack a Defense Position monster, inflict piercing Battle Damage to your opponent.
Black Ray Lancer	PHSW	BlackRayLancer	Beast-Warrior/Xyz/Effect	Dark	*3	2100	600	S		2 Level 3 WATER monsters. Once per turn: You can detach 1 Xyz Material from this card to target 1 face-up monster on the field; negate that target's effects until the End Phase.
Number 10: Illumiknight	PHSW	Number10Illumiknight	Warrior/Xyz/Effect	Light	*4	2400	2400	U		3 Level 4 monsters. Once per turn: You can detach 1 Xyz Material from this card; send 1 card from your hand to the Graveyard and draw 1 card.
Number 20: Giga-Brilliant	PHSW	Number20GigaBrilliant	Insect/Xyz/Effect	Light	*3	1800	1800	S		2 Level 3 monsters. Once per turn: You can detach 1 Xyz Material from this card; All face-up monsters you currently control gain 300 ATK.
Evolzar Laggia	PHSW	EvolzarLaggia	Dragon/Xyz/Effect	Fire	*4	2400	2000	U		2 Level 4 Dinosaur-Type monsters. When a monster(s) would be Normal or Special Summoned, OR a Spell/Trap Card is activated: You can detach 2 Xyz Materials from this card; negate the Summon or activation, and destroy that card.
Thunder End Dragon	PHSW	ThunderEndDragon	Dragon/Xyz/Effect	Light	*8	3000	2000	U		2 Level 8 Normal monsters. Once per turn: You can detach 1 Xyz Material from this card; destroy all other monsters on the field.
Attraffic Control	PHSW	AttrafficControl	Continuous Spell					C		If your opponent controls 3 or more monsters, they cannot declare an attack.
Ego Boost	PHSW	EgoBoost	Quick-Play Spell					C		When a monster declares an attack: Target 1 face-up monster on the field; it gains 1000 ATK until the end of the Battle Phase.
Monster Slots	PHSW	MonsterSlots	Normal Spell					C		Target 1 face-up monster you control and 1 monster in your Graveyard with the same Level; banish the target from the Graveyard, then draw 1 card and reveal it, then if the card you drew is a monster with the same Level as the monster on the field, Special Summon it.
Cross Attack	PHSW	CrossAttack	Normal Spell					C		Target 2 face-up Attack Position monsters you control with the same ATK; this turn, one of them can attack your opponent directly and the other cannot attack.
Xyz Gift	PHSW	XyzGift	Normal Spell					U		If you control 2 or more face-up Xyz Monsters: Detach 2 Xyz Materials from a monster you control and draw 2 cards.
Photon Veil	PHSW	PhotonVeil	Normal Spell					U		Shuffle 3 LIGHT monsters from your hand into the Deck, then add 1 to 3 Level 4 or lower LIGHT monsters from your Deck to your hand. If you add 2 or more monsters, they must have the same name.
Photon Lead	PHSW	PhotonLead	Quick-Play Spell					C		Special Summon 1 Level 4 or lower LIGHT monster from your hand in face-up Attack Position.
Photon Booster	PHSW	PhotonBooster	Normal Spell					R		Target 1 face-up Level 4 or lower LIGHT monster on the field, except a token; all face-up monsters on the field with its name become 2000 ATK until the End Phase.
Evo-Karma	PHSW	EvoKarma	Continuous Spell					C		When a monster(s) is Special Summoned by the effect of an "Evoltile" monster you control, your opponent cannot activate cards or effects.
Evo-Miracle	PHSW	EvoMiracle	Quick-Play Spell					C		Target 1 monster that was Special Summoned by the effect of an "Evoltile" monster; this turn, it cannot be destroyed by battle or by card effects.
Zenmailfunction	PHSW	Zenmailfunction	Normal Spell					C		Target 1 "Wind-Up" monster in your Graveyard; Special Summon it in face-up Defense Position. Its effect(s) is negated, and it cannot be Tributed or used as a Synchro Material Monster.
Extra Gate	PHSW	ExtraGate	Quick-Play Spell					S		Declare a Level between 1 and 12; your opponent banishes 1 monster of that Level from their Extra Deck. If your opponent does not have a monster of that Level in their Extra Deck, you discard 1 card.
Shard of Greed	PHSW	ShardofGreed	Continuous Spell					ScR		Each time you draw a card(s) for your normal draw in your Draw Phase, place 1 Greed Counter on this card. You can send this card with 2 or more Greed Counters to the Graveyard; draw 2 cards.
Murmur of the Forest	PHSW	MurmuroftheForest	Normal Spell					R		Target 1 face-up monster your opponent controls; change that target to face-down Defense Position, then you can return a Field Spell Card(s) on the field to the hand.
Tri-Wight	PHSW	TriWight	Normal Spell					C		Target 3 Level 2 or lower Normal Monsters in your Graveyard; Special Summon them from the Graveyard.
One Day of Peace	PHSW	OneDayofPeace	Normal Spell					C		Each player draws 1 card, and neither player takes damage until the end of the opponent's next turn.
Space Cyclone	PHSW	SpaceCyclone	Quick-Play Spell					C		Detach 1 Xyz Material from a monster.
Poisonous Winds	PHSW	PoisonousWinds	Continuous Spell					C		WIND monsters cannot be Special Summoned. All face-up WIND monsters on the field lose 500 ATK.
Heartfelt Appeal	PHSW	HeartfeltAppeal	Normal Trap					C		When you take Battle Damage from your opponent's direct attack: Take control of the 1 face-up monster your opponent controls with the highest DEF, until your next End Phase. (If it's a tie, you get to choose.) Its effect(s) is negated and it cannot declare an attack.
Fiery Fervor	PHSW	FieryFervor	Normal Trap					C		Target 1 face-up monster you control; equip this card to that target. If your opponent controls a monster with ATK higher than that same monster's original ATK, the ATK of the equipped monster becomes double the equipped monster's original ATK, during the Damage Step only.
Damage Diet	PHSW	DamageDiet	Normal Trap					C		Halve all damage you take this turn. You can banish this card from your Graveyard; halve all effect damage you take this turn. (You cannot halve the same damage twice with this effect.)
Copy Knight	PHSW	CopyKnight	Continuous Trap					R		When you a Level 4 or lower Warrior-Type monster is Normal Summoned to your side of the field: Special Summon this card as a Normal Monster Card (Warrior-Type/LIGHT/ATK 0/DEF 0). (This card is still treated as a Trap Card.)
Mirror Mail	PHSW	MirrorMail	Normal Trap					C		When a face-up monster you control is targeted for an attack: Its ATK becomes equal to that of the attacking monster.
Fish Rain	PHSW	FishRain	Normal Trap					C		When a face-up Fish, Sea Serpent, or Aqua-Type monster on the field is banished: Special Summon 1 Level 3 or lower Fish, Sea Serpent, or Aqua-Type monster from your hand. (The banished monster(s) must be Fish, Sea Serpent, or Aqua-Type even after being banished.)
Icy Crevasse	PHSW	IcyCrevasse	Normal Trap					C		When exactly 1 monster you control is destroyed and sent to the Graveyard by an opponent's card effect: Target 1 monster your opponent controls; send that target to the Graveyard and inflict damage to your opponent equal to its original ATK in the Graveyard.
Lumenize	PHSW	Lumenize	Normal Trap					C		When an opponent's monster declares an attack: Target the attacking monster; negate the attack, and 1 face-up LIGHT monster you control gains ATK equal to that target's ATK, until your next End Phase.
Evolutionary Bridge	PHSW	EvolutionaryBridge	Normal Trap					C		When a monster you control is targeted for an attack: Target 1 "Evoltile" monster in your Graveyard; Special Summon that target, then switch the attack target to that monster and conduct damage calculation.
Zenmairch	PHSW	Zenmairch	Normal Trap					C		Target 1 face-up Level 4 or lower "Wind-Up" monster you control; Return that target to the hand (no matter its Level), then Special Summon 1 "Wind-Up" monster from the hand with ths same Level as the returned monster's.
Wattcancel	PHSW	Wattcancel	Counter Trap					C		When your opponent would Normal or Special Summon a monster: Discard 1 "Watt" monster; negate the Summon and destroy it.
Champion's Vigilance	PHSW	ChampionsVigilance	Counter Trap					C		If you control a face-up Level 7 or higher Normal Monster, when a monster would be Summoned OR a Spell/Trap Card is activated: Negate the Summon or activation, and destroy that card.
Darklight	PHSW	Darklight	Normal Trap					S		Tribute 1 DARK monster with 1500 or more ATK; destroy all monsters that were Special Summoned this turn.
Tyrant's Throes	PHSW	TyrantsThroes	Continuous Trap					R		Activate by Tributing 2 Normal Monsters (except Tokens). Neither player can Normal or Special Summon Effect Monsters.
Sound the Retreat!	PHSW	SoundtheRetreat	Normal Trap					C		Return all monsters you control to the hand.
Deep Dark Trap Hole	PHSW	DeepDarkTrapHole	Normal Trap					R		When a Level 5 or higher Effect Monster(s) is Special Summoned: Banish that Level 5 or higher Effect Monster(s).
Eisbahn	PHSW	Eisbahn	Continuous Trap					R		When a monster with an Attribute other than WATER is Normal or Special Summoned (including face-down Summons), and you control a face-up WATER monster: That Summoned monster is changed to Defense Position.
Sealing Ceremony of Suiton	PHSW	SealingCeremonyofSuiton	Continuous Trap					C		Once per turn: You can send 1 WATER monster from your hand to the Graveyard to target 1 card in your opponent's Graveyard; banish that target.
Photon Sabre Tiger	PHSW	PhotonSabreTiger	Beast/Effect	Light	3	2000	300	S		When this card is Normal or Flip Summoned: You can add 1 "Photon Sabre Tiger" from your Deck to your hand. If you do not control another "Photon Sabre Tiger", this card loses 800 ATK.
Evolsaur Pelta	PHSW	EvolsaurPelta	Dinosaur/Effect	Fire	4	1100	2000	R		When this card is Special Summoned by the effect of an "Evoltile" monster: It gains 500 DEF. If this card was Special Summoned by the effect of an "Evoltile" monster, then is destroyed by battle: You can add 1 "Evoltile" monster from your Deck to your hand.
Wind-Up Rabbit	PHSW	WindUpRabbit	Beast-Warrior/Effect	Earth	3	1400	600	ScR		During either player's turn: You can target 1 "Wind-Up" monster you control; banish it until your next Standby Phase. This effect can be used only once while this card is face-up on the field.
D-Boyz	PHSW	DBoyz	Fiend/Effect	Dark	1	100	1000	ScR		FLIP: You can Special Summon any number of "D-Boyz" from your Deck in face-up Attack Position, then you take 1000 damage for each monster Special Summoned by this effect.
Latinum, Exarch of Dark World	PHSW	LatinumExarchofDarkWorld	Fiend/Effect	Dark	6	1500	2400	U		If this card is discarded to the Graveyard by a card effect: If it was discarded from your hand to your Graveyard by an opponent's card effect, target 1 Fiend-Type monster on the field; Special Summon this card from the Graveyard, then that target (if any) gains 500 ATK.
Evolzar Dolkka	PHSW	EvolzarDolkka	Dragon/Xyz/Effect	Fire	*4	2300	1700	ScR		2 Level 4 Dinosaur-Type monsters. When an Effect Monster's effect activates: You can detach 1 Xyz Material from this card; negate the activation and destroy it.
Wind-Up Zenmaines	PHSW	WindUpZenmaines	Machine/Xyz/Effect	Fire	*3	1500	2100	ScR		2 Level 3 monsters. If this face-up card on the field would be destroyed, you can detach 1 Xyz Material from this card instead. Once per turn, during the End Phase, if this effect was used this turn: Target 1 card on the field; destroy it.
Xyz Territory	PHSW	XyzTerritory	Field Spell					R		When an Xyz Monster battles another monster, that Xyz Monster gains 200 ATK & DEF x its Rank, during damage calculation only. If this face-up card on the field would be destroyed by a card effect, you can detach 1 Xyz Material from a monster you control instead.
Dark Smog	PHSW	DarkSmog	Continuous Trap					ScR		Once per turn: You can target 1 monster in your opponent's Graveyard; discard 1 Fiend-Type monster and banish that target.
Sergeant Electro	PHSW	SergeantElectro	Machine/Effect	Fire	4	1600	1300	U		Once per turn: You can target 1 face-down card in your opponent's Spell & Trap Card Zone; while this card is face-up on the field, its target(s) cannot be activated.
Vylon Ohm	PHSW	VylonOhm	Fairy/Effect	Light	4	1500	200	C		When this card is Normal Summoned: Target 1 Equip Spell Card in your Graveyard; banish that target. During your next Standby Phase, add it to your hand.
Laval Dual Slasher	PHSW	LavalDualSlasher	Warrior/Synchro/Effect	Fire	5	2400	200	C		1 Tuner + 1 or more non-Tuner FIRE monsters. This card gains effects based on the number of "Laval" monsters in your Graveyard: *2+: Once per turn, if this card attacks a Defense Position monster, it can attack once again in a row. *3+: If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Gem-Turtle	PHSW	GemTurtle	Rock/Effect	Earth	4	0	2000	S		FLIP: You can add 1 "Gem-Knight Fusion" from your Deck to your hand.
Laval Lancelord	PHSW	LavalLancelord	Warrior/Effect	Fire	6	2100	200	C		You can Normal Summon this card without Tributing. If you do, during the End Phase: Send it to the Graveyard. When this card on the field is destroyed and sent to the Graveyard: You can target 1 of your banished FIRE monsters; add that target to your hand.
Gishki Beast	PHSW	GishkiBeast	Beast/Effect	Water	4	1500	1300	R		When this card is Normal Summoned: You can target 1 Level 4 or lower "Gishki" monster in your Graveyard; Special Summon that target in face-up Defense Position.
Gem-Knight Emerald	PHSW	GemKnightEmerald	Rock/Effect	Earth	4	1800	800	R		You can banish this face-up card you control and 1 face-up Normal Monster you control to target 1 "Gem-Knight" Fusion Monster in your Graveyard; Special Summon it from the Graveyard.
Junk Defender	PHSW	JunkDefender	Warrior/Effect	Earth	3	500	1800	R		When an opponent's monster declares a direct attack: You can Special Summon this card from your hand. Once per turn, during either player's turn: You can have this card gain 300 DEF.
Metaion, the Timelord	PHSW	MetaiontheTimelord	Fairy/Effect	Fire	10	0	0	ScR		Cannot be Special Summoned from the Deck. If you control no monsters, you can Normal Summon this card without Tributing. This card cannot be destroyed by battle or by card effects. You take no Battle Damage from battles involving this face-up Attack Position card. At the end of the Battle Phase, if this card attacked or was attacked: Return all other monsters on the field to the hand, and inflict 300 damage to your opponent for each card returned. During your Standby Phase: Shuffle this card into the Deck (even if face-down).
Infernity Knight	PHSW	InfernityKnight	Fiend/Effect	Dark	3	1400	400	S		When this card on the field is destroyed and sent to the Graveyard: You can discard 2 cards; Special Summon this card from the Graveyard.
Inzektor Axe - Zektahawk	ORCS	InzektorAxeZektahawk	Equip Spell					S		Equip only to an "Inzektor" monster. It gains 1000 ATK. When the equipped monster declares an attack, your opponent cannot activate Spell/Trap Cards.
Kurivolt	ORCS	Kurivolt	Thunder/Effect	Light	1	300	200	C		During your Main Phase: You can target 1 face-up Xyz Monster that has Xyz Material; detach 1 Xyz Material from it, and Special Summon 1 "Kurivolt" from your Deck. This card cannot be used as a Synchro Material Monster.
Darklon	ORCS	Darklon	Fiend/Effect	Dark	1	100	100	C		When this card is Normal Summoned: You can have all face-up monsters you currently control gain 1 Level, also, they become DARK (these effects last until the End Phase).
Gagaga Girl	ORCS	GagagaGirl	Spellcaster/Effect	Dark	3	1000	800	ScR		You can target 1 face-up "Gagaga Magician" you control; this card's Level becomes the Level of that monster. An Xyz Monster that was Summoned using only this card and other "Gagaga" monsters as Xyz Material gains this effect: *When it is Xyz Summoned: You can target 1 Special Summoned monster your opponent controls; its ATK becomes 0.
Gogogo Giant	ORCS	GogogoGiant	Rock/Effect	Earth	4	2000	0	R		When this card is Normal Summoned: You can target 1 "Gogogo" monster in your Graveyard; Special Summon that target in face-up Defense Position, then change this card to Defense Position. If this card attacks, it is changed to Defense Position at the end of the Battle Phase.
ZW - Unicorn Spear	ORCS	ZWUnicornSpear	Beast/Effect	Light	4	1900	0	R		You can target 1 face-up "Number C39: Utopia Ray" you control; equip this card from your hand to that target. It gains 1900 ATK. If the equipped monster battles an opponent's monster, the opponent's monster's effect is negated during the Battle Phase only. You can only control 1 face-up "ZW - Unicorn Spear".
Shocktopus	ORCS	Shocktopus	Fish/Effect	Water	4	1600	800	C		When this card is destroyed by battle with an opponent's monster and sent to the Graveyard: You can equip this card to that opponent's monster. That monster's ATK becomes 0 and it cannot change its battle position.
Photon Lizard	ORCS	PhotonLizard	Dragon/Effect	Light	3	900	1200	R		You can Tribute this card; add 1 Level 4 or lower "Photon" monster from your Deck to your hand. The effect of "Photon Lizard" can only be used once per turn.
Photon Thrasher	ORCS	PhotonThrasher	Warrior/Effect	Light	4	2100	0	R		Cannot be Normal Summoned or Set. Must first be Special Summoned (from your hand) while you control no monsters. If you control another monster, this card cannot attack.
Photon Crusher	ORCS	PhotonCrusher	Warrior/Effect	Light	4	2000	0	C		If this card attacks, it is changed to Defense Position at the end of the Damage Step.
Photon Leo	ORCS	PhotonLeo	Beast/Effect	Light	6	2100	1100	C		When this card is Normal Summoned: You can have your opponent shuffle their entire hand into the Deck, then they draw the same number of cards as they shuffled into the Deck.
Photon Circle	ORCS	PhotonCircle	Spellcaster/Effect	Light	4	1000	1000	C		Any Battle Damage you take from battles involving this card is halved.
Reverse Buster	ORCS	ReverseBuster	Fiend/Effect	Light	4	1500	0	R		This card can only attack face-down Defense Position monsters. If this card attacks, your opponent cannot activate any Spell/Trap Cards until the end of the Damage Step. At the start of the Damage Step, if this card attacked a face-down Defense Position monster: You can destroy that monster immediately with this card's effect without flipping it face-up or applying damage calculation.
Flame Armor Ninja	ORCS	FlameArmorNinja	Warrior/Effect	Fire	4	1700	1000	C		When this card is Summoned: You can target 1 face-up "Ninja" monster you control; increase its Level by 1.
Air Armor Ninja	ORCS	AirArmorNinja	Warrior/Effect	Wind	4	1400	1400	C		When this card is Summoned: You can target 1 face-up "Ninja" monster you control; reduce its Level by 1.
Aqua Armor Ninja	ORCS	AquaArmorNinja	Warrior/Effect	Water	4	800	1600	C		When an opponent's monster declares a direct attack, if you have another "Ninja" monster in your Graveyard: You can banish this card from your Graveyard to target the attacking monster; negate that attack.
Earth Armor Ninja	ORCS	EarthArmorNinja	Warrior/Effect	Earth	5	1600	1200	C		If your opponent controls a monster, and you control no monsters, you can Special Summon this card (from your hand).
Inzektor Hornet	ORCS	InzektorHornet	Insect/Effect	Dark	3	500	200	S		Once per turn: You can equip 1 "Inzektor" monster from your hand or Graveyard to this card. While this card is equipped to a monster, that monster's Level is increased by 3, also it gains ATK and DEF equal to this card's ATK and DEF. While this card is equipped to a monster: You can send this Equip Card to the Graveyard to target 1 card on the field; destroy that target.
Inzektor Ant	ORCS	InzektorAnt	Insect/Effect	Dark	3	200	600	C		Once per turn: You can equip 1 "Inzektor" monster from your hand or Graveyard to this card. While this card is equipped to a monster, that monster's Level is increased by 3, also it gains ATK and DEF equal to this card's ATK and DEF. If the equipped monster would be destroyed, you can destroy this Equip Card instead.
Inzektor Centipede	ORCS	InzektorCentipede	Insect/Effect	Dark	3	1600	1200	C		Once per turn: You can equip 1 "Inzektor" monster from your hand or Graveyard to this card. If an Equip Card(s) is sent to your Graveyard while equipped to this card (except during the Damage Step): You can add 1 "Inzektor" card from your Deck to your hand. While this card is equipped to a monster, that monster's Level is increased by 3.
Inzektor Dragonfly	ORCS	InzektorDragonfly	Insect/Effect	Dark	3	1000	1800	R		Once per turn: You can equip 1 "Inzektor" monster in your hand or Graveyard to this card. If an Equip Card(s) is sent to your Graveyard while equipped to this card (except during the Damage Step): You can Special Summon 1 "Inzektor" monster from your Deck, except "Inzektor Dragonfly". While this card is equipped to a monster, that monster's Level is increased by 3.
Inzektor Giga-Mantis	ORCS	InzektorGigaMantis	Insect/Effect	Dark	6	2400	0	U		You can target 1 face-up "Inzektor" monster you control; equip this card from your hand to that target. While this card is equipped to a monster, that monster's original ATK becomes 2400. If this card is sent to the Graveyard while equipped to a monster: You can target 1 "Inzektor" monster in your Graveyard except "Inzektor Giga-Mantis"; Special Summon that target. This effect of "Inzektor Giga-Mantis" can only be used once per turn.
Inzektor Giga-Weevil	ORCS	InzektorGigaWeevil	Insect/Effect	Dark	6	0	2600	C		You can target 1 face-up "Inzektor" monster you control; equip this card from your hand to that target. While this card is equipped to a monster, that monster's original DEF becomes 2600. If this card is sent to the Graveyard while equipped to a monster: You can target 1 "Inzektor" monster in your Graveyard; Special Summon that target. This effect of "Inzektor Giga-Weevil" can only be used once per turn.
Wind-Up Rat	ORCS	WindUpRat	Beast/Effect	Earth	3	600	600	S		During your Main Phase: You can target 1 "Wind-Up" monster in your Graveyard; change this face-up Attack Position card you control to face-up Defense Position, and Special Summon that target in face-up Defense Position. This effect can only be used once while this card is face-up on the field.
Wind-Up Honeybee	ORCS	WindUpHoneybee	Insect/Effect	Earth	1	100	300	C		When this card is destroyed by battle and sent to the Graveyard: You can Special Summon 1 Level 4 or lower "Wind-Up" monster from your Deck.
Evoltile Pleuro	ORCS	EvoltilePleuro	Reptile/Effect	Fire	1	200	200	C		If this card you control is destroyed and sent to your Graveyard: You can Special Summon 1 "Evolsaur" monster from your hand.
Evoltile Casinerio	ORCS	EvoltileCasinerio	Reptile/Effect	Fire	3	1600	400	R		At the end of the Battle Phase, if this card destroyed an opponent's monster by battle: You can Tribute this card; Special Summon 2 Level 6 or lower FIRE Dinosaur-Type monsters with the same name from your Deck. Their effects are negated and they are banished during the End Phase.
Evolsaur Elias	ORCS	EvolsaurElias	Dinosaur/Effect	Fire	6	100	2400	C		When this card is Special Summoned by the effect of an "Evoltile" monster: You can Special Summon 1 Level 6 or lower FIRE Dinosaur-Type monster from your hand.
Evolsaur Terias	ORCS	EvolsaurTerias	Dinosaur/Effect	Fire	6	2400	600	C		When this card is Special Summoned by the effect of an "Evoltile" monster: This card loses 500 ATK.
Ninja Grandmaster Hanzo	ORCS	NinjaGrandmasterHanzo	Warrior/Effect	Dark	4	1800	1000	U		When this card is Normal Summoned: You can add 1 "Ninjitsu Art" card from your Deck to your hand. When this card is Flip or Special Summoned: You can add 1 "Ninja" monster from your Deck to your hand, except "Ninja Grandmaster Hanzo".
Masked Ninja Ebisu	ORCS	MaskedNinjaEbisu	Warrior/Effect	Wind	4	1200	1800	C		Once per turn, if you control a face-up "Ninja" monster other than "Masked Ninja Ebisu", you can activate this effect: Return a number of your opponent's Spell/Trap Cards to the hand, equal to the number of "Ninja" monsters you control, also every face-up "Goe Goe the Gallant Ninja" you control can attack your opponent directly this turn.
Upstart Golden Ninja	ORCS	UpstartGoldenNinja	Warrior/Effect	Light	4	500	1800	C		Once per turn: You can send 1 Trap Card from your hand to the Graveyard; Special Summon 1 Level 4 or lower "Ninja" monster from your Deck in face-up Defense Position or face-down Defense Position.
Chow Len the Prophet	ORCS	ChowLentheProphet	Spellcaster/Effect	Fire	4	1800	200	C		Once per turn: You can declare either Spell or Trap, and target 1 Set card in your opponent's Spell & Trap Card Zone; look at that target, and if it is the declared card type, that card cannot be activated this turn.
Familiar-Possessed - Dharc	ORCS	FamiliarPossessedDharc	Spellcaster/Effect	Dark	4	1850	1500	C		You can Special Summon this card (from your hand or Deck) by sending 1 face-up "Dharc the Dark Charmer" you control and 1 fcae-up DARK monster you control to the Graveyard. When you do: You can add 1 Level 3 or 4 LIGHT Spellcaster-Type monster from your Deck to your hand. If this card that was Special Summoned by this effect and attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Dark Blade the Captain of the Evil World	ORCS	DarkBladetheCaptainoftheEvilWorld	Warrior/Effect	Dark	4	1800	1500	R		Once per turn: You can banish 1 DARK monster from your Graveyard to target 1 Level 4 or lower LIGHT monster your opponent controls; equip it to this card. (You can only equip 1 monster at a time to this card with this effect.) If this card on the field would be destroyed, the monster equipped to it with this effect is destroyed, instead.
Trance Archfiend	ORCS	TranceArchfiend	Fiend/Effect	Dark	4	1500	500	C		Once per turn: You can discard 1 Fiend-Type monster, and this card gains 500 ATK until the End Phase. When this card you control is destroyed and sent to the Graveyard: You can target 1 of your banished DARK monsters; add that target to your hand.
Divine Dragon Apocralyph	ORCS	DivineDragonApocralyph	Dragon/Effect	Dark	4	1000	1500	C		Once per turn: You can discard 1 card, then target 1 Dragon-Type monster in your Graveyard; add that target to your hand.
Darkstorm Dragon	ORCS	DarkstormDragon	Dragon/Gemini	Dark	8	2700	2500	S		This card is treated as a Normal Monster while face-up on the field or in the Graveyard. While this card is face-up on the field, you can Normal Summon it to have it become an Effect Monster with this effect. *Once per turn: You can send 1 face-up Spell/Trap Card you control to the Graveyard; destroy all Spell/Trap Cards on the field.
Numen erat Testudo	ORCS	NumeneratTestudo	Aqua/Effect	Water	5	1800	0	C		Neither player can Special Summon monsters with 1800 or less ATK.
Twin Photon Lizard	ORCS	TwinPhotonLizard	Dragon/Fusion/Effect	Light	6	2400	1000	U		2 "Photon" monsters. You can Tribute this face-up card on the field; Special Summon, from your Graveyard, both of the Fusion Material Monsters used for the Fusion Summon of this card.
Number C39: Utopia Ray	ORCS	NumberC39UtopiaRay	Warrior/Xyz/Effect	Light	*4	2500	2000	U		3 Level 4 LIGHT monsters. You can also Xyz Summon this card by using a "Number 39: Utopia" you control as the Xyz Material. (Xyz Materials attached to that monster also become Xyz Materials on this card.) You can detach 1 Xyz Material from this card; it gains 500 ATK and 1 monster your opponent controls loses 1000 ATK, until the End Phase. You must have 1000 Life Points or less to activate and to resolve this effect.
Blade Armor Ninja	ORCS	BladeArmorNinja	Warrior/Xyz/Effect	Wind	*4	2200	1000	S		2 Level 4 Warrior-Type Monsters. Once per turn: You can detach 1 Xyz Material from this card to target 1 face-up "Ninja" monster you control; this turn, that monster can attack twice during each Battle Phase.
Number 12: Crimson Shadow Armor Ninja	ORCS	Number12CrimsonShadowArmorNinja	Warrior/Xyz/Effect	Earth	*5	2400	1700	U		2 Level 5 monsters. Once per turn, during either player's turn: You can detach 1 Xyz Material from this card; this turn, face-up "Ninja" monsters you control cannot be destroyed by battle or by card effects.
Number 96: Dark Mist	ORCS	Number96DarkMist	Fiend/Xyz/Effect	Dark	*2	100	1000	U		3 Level 2 monsters. Once per battle, during either player's turn, when an attack is declared involving this card and an opponent's monster: You can detach 1 Xyz Material from this card; halve the ATK of the opponent's monster, and this card gains that same amount of ATK.
Wind-Up Carrier Zenmaity	ORCS	WindUpCarrierZenmaity	Machine/Xyz/Effect	Water	*3	1500	1500	U		2 Level 3 monsters. Once per turn: You can detach 1 Xyz Material from this card; Special Summon 1 "Wind-Up" monster from your hand or Deck. When a face-up "Wind-Up" monster on the field is destroyed and sent to the Graveyard (except during the Damage Step): You can detach 1 Xyz Material from this card to target that monster; return that target to the hand.
Evolzar Solda	ORCS	EvolzarSolda	Dragon/Xyz/Effect	Fire	*6	2600	1000	U		2 Level 6 Dinosaur-Type monsters.  This card cannot be destroyed by card effects while it has Xyz Material. When your opponent Special Summons a monster(s): You can detach 1 Xyz Material from this card; destroy that monster(s).
Inzektor Exa-Beetle	ORCS	InzektorExaBeetle	Insect/Xyz/Effect	Dark	*6	1000	1000	ScR		2 Level 6 monsters. When this card is Xyz Summoned: You can target 1 monster in either player's Graveyard; equip that target to this card. This card gains ATK and DEF equal to hald the original ATK and DEF of the monster equipped by this effect. Once per turn: You can detach 1 Xyz Material from this card to target 1 face-up card on each side of the field; send those targets to the Graveyard.
Full-Force Strike	ORCS	FullForceStrike	Normal Spell					C		Target 1 face-up monster you control; this turn, it cannot be destroyed by battle, players take no Battle Damage from its attack, and if it attacks an opponent's monster, destroy the opponent's monster after damage calculation.
Gagagabolt	ORCS	Gagagabolt	Normal Spell					R		If you control a face-up "Gagaga" monster: Target 1 card on the field; destroy that target.
