Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
King of the Skull Servants	TLM	KingoftheSkullServants	Zombie/Effect	Dark	1	?	0			The original ATK of this card becomes the number of "King of the Skull Servants" and "Skull Servant" cards in your Graveyard x 1000 points. When this card is destroyed and sent to the Graveyard as a result of battle, remove from play 1 other "King of the Skull Servants" or "Skull Servant" card in your Graveyard to Special Summon this card.
Kozaky's Self-Destruct Button	TLM	KozakysSelfDestructButton	Normal Trap							Inflict 1000 points of damage to the Life Points of the player who destroyed this Set card.
Lone Wolf	TLM	LoneWolf	Continuous Trap							Activate only if there is only 1 monster on your side of the field, and it is "Chu-Ske the Mouse Fighter", "Monk Fighter", or "Master Monk". That monster is not destroyed by battle, and is unaffected by any of your opponent's monster effects.
Lost Guardian	TLM	LostGuardian	Rock/Effect	Earth	4	100	?			The original DEF of this card becomes the number of your Rock-Type monsters that are removed from play x 700 points.
Master Monk	TLM	MasterMonk	Rock/Effect	Earth	5	1900	1000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 "Monk Fighter" on your side of the field. This card can attack twice during the same turn.
Millennium Scorpion	TLM	MillenniumScorpion	Insect/Effect	Earth	5	2000	1800			Each time this card destroys 1 monster on your opponent's side of the field and sends it to the Graveyard as a result of battle, increase the ATK of this card by 500 points.
Spell-Stopping Statute	TLM	SpellStoppingStatute	Counter Trap							Activate only when your opponent activates a Continuous Spell Card. Negate the activation and the effect of the card and destroy it.
The End of Anubis	TLM	TheEndofAnubis	Fiend/Effect	Dark	6	2500	0			As long as this card remains face-up on the field, all effects of Spell, Trap, and Monster Cards that designate a card(s) in the Graveyard or that activate in the Graveyard are negated.
Ultimate Insect LV7	TLM	UltimateInsectLV7	Insect/Effect	Wind	7	2600	1200			If this card was Special Summoned by the effect of "Ultimate Insect LV5", as long as this card remains face-up on your side of the field, decrease the ATK and DEF of all your opponent's monsters by 700 points.
Wynn the Wind Charmer	TLM	WynntheWindCharmer	Spellcaster/Effect	Wind	3	500	1500			FLIP: Take control of 1 WIND monster on your opponent's side of the field, for as long as this card remains face-up on the field.
Bean Soldier	TP1	BeanSoldier	Plant	Earth	4	1400	1300			A plant-warrior that attacks with seeds and sword.
Blue Medicine	TP1	BlueMedicine	Normal Spell							Increase both you and your opponents Life Points by 400 points.
Burning Spear	TP1	BurningSpear	Equip Spell							A FIRE monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points.
Cockroach Knight	TP1	CockroachKnight	Insect/Effect	Earth	3	800	900			When this card has been sent to the Graveyard, it is returned to the top of your Deck.
Corroding Shark	TP1	CorrodingShark	Zombie	Dark	3	1100	700			A zombie shark that can deliver its lethal curse with a spell.
Cyber Soldier of Darkworld	TP1	CyberSoldierofDarkworld	Machine	Dark	4	1400	1200			A mechanical soldier that won't stop attacking until all life readings have been extinguised from its sensors.
Elf's Light	TP1	ElfsLight	Equip Spell							A LIGHT monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points.
Giant Flea	TP1	GiantFlea	Insect	Earth	4	1500	1200			A massive flea that feeds on the blood of its enemies.
Goddess with the Third Eye	TP1	GoddesswiththeThirdEye	Fairy/Effect	Light	4	1200	1000			You can substitute this card for any 1 Fusion-Material Monster. When you do this, the other Fusion-Material Monster must be the correct one(s).
Gust Fan	TP1	GustFan	Equip Spell							A WIND monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points.
Hercules Beetle	TP1	HerculesBeetle	Insect	Earth	5	1500	2000			A massive beetle with a tough carapace and a dangerous horn.
Kuwagata	TP1	Kuwagata	Insect	Earth	4	1250	1000			A very vicious stag beetle that goes for the head.
Kwagar Hercules	TP1	KwagarHercules	Insect/Fusion	Earth	6	1900	1700			Kuwagata + "Hercules Beetle"
Oscillo Hero	TP1	OscilloHero	Warrior	Earth	3	1250	700			A strange warrior from another dimension.
Patrol Robo	TP1	PatrolRobo	Machine/Effect	Earth	3	1100	900			During your Standby Phase, you can look at 1 face-down card that's been Set by your opponent as long as this card remains face-up on the field.
Raimei	TP1	Raimei	Normal Spell							Decrease your opponents Life Points by 300.
Steel Shell	TP1	SteelShell	Equip Spell							A WATER monster equipped with this card increases its ATK by 400 points and decreases its DEF by 200 points.
The Judgement Hand	TP1	TheJudgementHand	Warrior	Earth	3	1400	700			An all-powerful hand that delivers ruthless attacks.
Tiger Axe	TP1	TigerAxe	Beast/Warrior	Earth	4	1300	1100			A fast and powerful axe-wielding beast-warrior.
Versago the Destroyer	TP1	VersagotheDestroyer	Fiend/Effect	Dark	3	1100	900			You can substitute this card for any 1 Fusion-Material Monster. When you do this, the other Fusion-Material Monster must be the correct one(s).
White Hole	TP1	WhiteHole	Normal Trap							When your opponent plays "Dark Hole", the monsters on your side of the field are not destroyed.
Winged Dragon, Guardian of the Fortress #2	TP1	WingedDragonGuardianoftheFortress2	Winged Beast	Wind	4	1200	1000			This monster's whings are capable of generating tornadoes.
Wodan the Resident of the Forest	TP1	WodantheResidentoftheForest	Warrior/Effect	Earth	3	900	1200			Increase this cards ATK points by 100 for every Plant-Type monster that is face-up on the field.
Wow Warrior	TP1	WowWarrior	Fish	Water	4	1250	900			A fish with arms, legs, and some very sharp teeth.
Beautiful Headhuntress	TP2	BeautifulHeadhuntress	Warrior	Earth	4	1600	800			A vicious creature that has decapitated numerous enemy monsters.
Call of the Grave	TP2	CalloftheGrave	Normal Trap							You can activate this card when your opponent activates 'Monster Reborn'. Negate the effect of 'Monster Reborn'.
Crawling Dragon #2	TP2	CrawlingDragon2	Dinosaur	Earth	4	1600	1200			A powerful dragon with teeth that can grind almost anything to dust.
Dancing Elf	TP2	DancingElf	Fairy	Wind	1	300	250			An elf that dances across the sky with wings of razor-sharp blades.
Dharma Cannon	TP2	DharmaCannon	Machine	Dark	2	900	500			A monsterous creature whose body is lined with cannons that never miss their targets.
Dokurorider	TP2	Dokurorider	Zombie/Ritual	Dark	6	1900	1850			This monster is summoned using the Ritual Magic Card "Revival of Dokurorider" You must also Tribute monsters whose total Levels equal 6 or more from the field or your hand.
Faith Bird	TP2	FaithBird	Winged Beast	Wind	4	1500	1100			A long-tailed bird blinds its enemies with mystical light.
Garoozis	TP2	Garoozis	Beast-Warrior	Fire	5	1800	1500			An axe-swinging beast-warrior with the head of a dragon.
Giant Red Seasnake	TP2	GiantRedSeasnake	Aqua	Water	4	1800	800			A sea-dwelling snake that attacks passing enemies with its sharp teeth.
Maiden of the Moonlight	TP2	MaidenoftheMoonlight	Spellcaster	Light	4	1500	1300			A sorcerer blessed by lunar light with powers far beyond mortal comprehension.
Mikazukinoyaiba	TP2	Mikazukinoyaiba	Dragon	Dark	7	2200	2350			A dragon warrior of the moon armed with a crescent sword.
Mystical Sheep #1	TP2	MysticalSheep1	Beast/Effect	Earth	3	1150	900			You can substitute this card for any 1 Fusion-Material Monster. When you do this, the other Fusion-Material Monster must be the correct one(s).
Novox's Prayer	TP2	NovoxsPrayer	Ritual Spell							This card is used to Ritual Summon 'Skull Guardian'. You must also Tribute monsters whose total Levels equal 7 or more from the field or your hand.
Parrot Dragon	TP2	ParrotDragon	Dragon	Wind	5	2000	1300			A dragon from the cartoons that's more dangerous than it appears to be.
Queen of Autumn Leaves	TP2	QueenofAutumnLeaves	Plant	Earth	5	1800	1500			Queen of the Emerald Forest and wife of the Spirit King, she lives surrounded by vivid red leaves.
Revival of Dokurorider	TP2	RevivalofDokurorider	Ritual Spell							This card is used to summon "Dokurorider". You must also Tribute monsters whose total Levels equal 6 or more from the field or your hand.
Skull Guardian	TP2	SkullGuardian	Warrior/Ritual	Light	7	2050	2500			This monster is summoned using the Ritual Magic Card "Novox's Prayer". You must also Tribute monsters whose total Levels equal 7 or more from the field or your hand.
Sky Dragon	TP2	SkyDragon	Dragon	Wind	6	1900	1800			A flying dragon with four wings housing some very dangerous blades
Sonic Maid	TP2	SonicMaid	Warrior	Earth	3	1200	900			A maiden that uses sound to her advantage, she wields a scythe that's shaped like a musical note.
Spirit of the Books	TP2	SpiritoftheBooks	Winged Beast	Wind	4	1400	1200			The wise spirit dwells in books, using its accumulated knowlage to defeat enemies.
Takuhee	TP2	Takuhee	Winged Beast	Wind	4	1450	1000			This bird is known far and wide as a harbinger of doom.
Turu-Purun	TP2	TuruPurun	Aqua	Water	2	450	500			A strange, one-eyed monster that can fell an enemy with a single stab of its spear.
Warrior of Tradition	TP2	WarriorofTradition	Warrior/Fusion	Earth	6	1900	1700			Sonic Maid + "Beautiful Headhuntress"
Water Magician	TP2	WaterMagician	Aqua	Water	4	1400	1000			This monster swamps an opponent with an almost endless supply of water.
Anti Raigeki	TP3	AntiRaigeki	Normal Trap							When your opponent activates "Raigeki", all of your opponent's monsters are destroyed in place of your own.
B. Skull Dragon	TP3	BSkullDragon	Dragon/Fusion	Dark	9	3200	2500			Summoned Skull + "Red-Eyes B. Dragon"
Bladefly	TP3	Bladefly	Insect/Effect	Wind	2	600	700			As long as this card remains face-up on the field, increase the ATK of all WIND monsters by 500 points and decrease the ATK of all EARTH monsters by 400 points.
Dark Elf	TP3	DarkElf	Spellcaster/Effect	Dark	4	2000	800			This card requires a cost of 1000 of your own Life Points to attack.
Darkfire Dragon	TP3	DarkfireDragon	Dragon/Fusion	Dark	4	1500	1250			Firegrass + "Petit Dragon"
Final Flame	TP3	FinalFlame	Normal Spell							Inflicts 600 points of Direct Damage to your opponent's Life Points.
Goblin's Secret Remedy	TP3	GoblinsSecretRemedy	Normal Spell							Gain 600 Life Points.
Horn of Heaven	TP3	HornofHeaven	Counter Trap							Tribute 1 monster on your side of the field. Negate the Normal Summon / Flip Summon / Special Summon of a monster and destroy it.
Karbonala Warrior	TP3	KarbonalaWarrior	Warrior/Fusion	Earth	4	1500	1200			M-Warrior #1 + "M-Warrior #2"
Little Chimera	TP3	LittleChimera	Beast/Effect	Fire	2	600	550			As long as this card remains face-up on the field, increase the ATK of all FIRE monsters by 500 points and decrease the ATK of all WATER monsters by 400 points.
Bazoo the Soul-Eater	TP5	BazootheSoulEater	Beast/Effect	Earth	4	1600	900			You can remove from play up to 3 Monster Cards in your Graveyard to increase the ATK of this monster by 300 points for each card removed from play, until the end of your opponent's next turn. This effect can only be used once during your turn.
Beastking of the Swamps	TP5	BeastkingoftheSwamps	Aqua/Effect	Water	4	1000	1100			You can substitute this card for any 1 Fusion-Material Monster. When you do this, the other Fusion-Material Monster(s) must be the correct one(s).
Curse of Royal	TP5	CurseofRoyal	Counter Trap							Negate the activation of a Spell or Trap Card that includes the effect of destroying 1 Spell or Trap Card and destroy it.
Dark Designator	TP5	DarkDesignator	Normal Spell							Declare 1 Monster Card name. If the declared card is in your opponent's Deck, add 1 of that card to your opponent's hand.
Destruction Punch	TP5	DestructionPunch	Normal Trap							When the ATK of an attacking monster on your opponent's side of the field is lower than the DEF of the attacked Defense Position monster on your side of the field, destroy the attacking monster. Damage calculation is applied normally.
Jowgen the Spiritualist	TP5	JowgentheSpiritualist	Spellcaster/Effect	Light	3	200	1300			Randomly discard 1 card from your hand to the Graveyard to destroy all Special Summoned monsters on the field. In addition, as long as this card remains face-up on the field, no monsters can be Special Summoned.
Trap of Board Eraser	TP5	TrapofBoardEraser	Counter Trap							Activate only when an effect that inflicts damage to your Life Points is activated (except Battle Damage). Negate the Effect Damage you receive and your opponent then selects 1 card from his/her hand and discards it.
Airknight Parshath	TP6	AirknightParshath	Fairy/Effect	Light	5	1900	1400			When this card attacks with an ATK that is higher than the DEF of a Defense Position monster, inflict the difference as Battle Damage to your opponent's Life Points. When this card inflicts Battle Damage to your opponent's Life Points, draw 1 card from your Deck.
Archfiend Marmot of Nefariousness	TP6	ArchfiendMarmotofNefariousness	Beast	Earth	2	400	600			An air marmot that has a nefarious horn and wings. It attacks by throwing acorns.
Burglar	TP6	Burglar	Beast	Earth	3	850	800			A sly rat. He will come at you with his huge left claw.
Clown Zombie	TP6	ClownZombie	Zombie	Dark	2	1350	0			A clown revived by the powers of darkness. Its deadly dance has sent many monsters to their graves.
Emergency Provisions	TP6	EmergencyProvisions	Quick-Play Spell							Send Spell or Trap Cards on your side of the field except this card to the Graveyard. Gain Life Points by 1000 points for each card sent to the Graveyard.
Last Turn	TP6	LastTurn	Normal Trap						A0/T1	This card can only be activated during your opponent's turn when your Life Points are 1000 or less. Select 1 monster on your side of the field and send all other cards on the field and in their respective owners' hands to their respective Graveyards. Your opponent must then Special Summon 1 monster from his/her Deck in face-up Attack Position and attack your selected monster. Any Battle Damage from this battle is treated as 0. The player whose monster remains alone on the field at the End Phase of this turn wins the Duel. Any other case results in a DRAW.
Nekogal #1	TP6	Nekogal1	Beast	Earth	3	1100	900			A pussy-fairy. Contrary to her lovely beauty, she claws on her enemies.
Ryu Senshi	TP6	RyuSenshi	Warrior/Fusion/Effect	Earth	6	2000	1200			Warrior Dai Grepher + "Spirit Ryu" A Fusion Summon of this monster can only be conducted with the above Fusion Material Monsters. As long as this card remains face-up on the field, negate the effect of a Normal Trap Card by paying 1000 Life Points. Negate the effects of a Spell Card that targets this card and destroy it.
Sleeping Lion	TP6	SleepingLion	Beast	Earth	4	700	1700			A ferocious animal that sleeps all day. Sometimes it's better to let Sleeping Lions lie.
Thunder Nyan Nyan	TP6	ThunderNyanNyan	Thunder/Effect	Light	4	1900	800			If there is a non-LIGHT monster on your side of the field, destroy this face-up card.
Toon Cannon Soldier	TP6	ToonCannonSoldier	Machine/Toon/Effect	Dark	4	1400	1300			This card cannot attack during the turn that it is Normal Summoned, Flip Summoned, or Special Summoned. When "Toon World" on the field is destroyed, destroy this card. If "Toon World" is on your side of the field and your opponent does not control a Toon Monster, this card can attack your opponent directly. Tribute 1 monster to inflict 500 damage to your opponent.
Yamata Dragon	TP6	YamataDragon	Dragon/Spirit	Fire	7	2600	3100			This card cannot be Special Summoned. This card returns to the owner's hand during the End Phase of the turn that this card is Normal Summoned or flipped face-up. When this card inflicts Battle Damage to your opponent's Life Points, draw cards from your Deck until you have 5 cards in your hand.
Chaos Command Magician	TP7	ChaosCommandMagician	Spellcaster/Effect	Light	6	2400	1900			Negate the effect of a Monster Card that targets this 1 card.
Dig Beak	TP7	DigBeak	Beast	Earth	2	500	800			This beast coils like a snake, and strikes quickly with its snapping beak.
Fortress Whale	TP7	FortressWhale	Fish/Ritual	Water	7	2350	2150			This monster can only be Ritual Summoned with the Ritual Spell Card, "Fortress Whale's Oath".
Fortress Whale's Oath	TP7	FortressWhalesOath	Ritual Spell							This card is used to Ritual Summon "Fortress Whale". You must also Tribute monsters whose total Levels equal 7 or more from the field or your hand.
Haniwa	TP7	Haniwa	Rock	Earth	2	500	500			An earthen figure that protects the tomb of an ancient ruler.
Last Will	TP7	LastWill	Normal Spell						A0/T1	If a monster on your side of the field was sent to your Graveyard this turn, you can Special Summon 1 monster with an ATK of 1500 points or less from your Deck once during this turn. Then shuffle your Deck.
Millennium Golem	TP7	MillenniumGolem	Rock	Earth	6	2000	2200			For nearly a millennium, this golem has served as guardian of an ancient treasure trove.
Nekogal #2	TP7	Nekogal2	Beast-Warrior	Earth	6	1900	2000			A fast and lethal creature with very dangerous claws.
Prisman	TP7	Prisman	Rock	Light	3	800	1000			This crystalline monster focuses light to create a lethal laser.
Scapegoat	TP7	Scapegoat	Quick-Play Spell						A1/T1	If you activate this card, you cannot Normal Summon, Flip Summon or Special Summon during this turn. Special Summon 4 "Sheep Tokens" (Beast-Type/EARTH/Level 1/ATK 0/DEF 0) in Defense Position to your side of the field. The "Sheep Tokens" cannot be used as a Tribute for a Tribute Summon (or Set).
Skilled White Magician	TP7	SkilledWhiteMagician	Spellcaster/Effect	Light	4	1700	1900			Each time you or your opponent activates 1 Spell Card, put 1 Spell Counter on this card (max. 3). Tribute this card with 3 Spell Counters on it to Special Summon 1 "Buster Blader" from your hand, Deck, or Graveyard.
Wall of Illusion	TP7	WallofIllusion	Fiend/Effect	Dark	4	1000	1850			A monster that attacks this monster is returned to its owner's hand after damage calculation. Damage calculation is applied normally.
Behegon	TP8	Behegon	Aqua	Water	4	1350	1000			With an enormous maw and massive teeth, this monstrosity is one dangerous and strange serpent from the deep.
Berserk Gorilla	TP8	BerserkGorilla	Beast/Effect	Earth	4	2000	1000			If this card is in face-up Defense Position on the field, destroy this card. The controller of this card must attack with this card if possible.
Blocker	TP8	Blocker	Machine	Dark	4	850	1800			Constructed from several components, this monster can launch them in a pincer attack.
Dunames Dark Witch	TP8	DunamesDarkWitch	Fairy	Light	4	1800	1050			Even when all odds are against this brave fairy, she will press onwards in battle and never retreat.
Garma Sword	TP8	GarmaSword	Warrior/Ritual	Dark	7	2550	2150			This monster can only be Ritual Summoned with the Ritual Spell Card, "Garma Sword Oath".
Garma Sword Oath	TP8	GarmaSwordOath	Ritual Spell							This card is used to Ritual Summon "Garma Sword". You must also Tribute monsters whose total Levels equal 7 or more from the field or your hand.
Gatekeeper	TP8	Gatekeeper	Machine	Dark	5	1500	1800			An indestructible mechanoid created for the sole purpose of guarding the gateways.
Granmarg the Rock Monarch	TP8	GranmargtheRockMonarch	Rock/Effect	Earth	6	2400	1000			When this card is Tribute Summoned, destroy 1 face-down card on the field.
Harpie's Feather Duster	TP8	HarpiesFeatherDuster	Normal Spell						A0/T1	Destroy all of your opponent's Spell and Trap Cards on the field.
Necrolancer the Timelord	TP8	NecrolancertheTimelord	Spellcaster	Dark	3	800	900			The one-eyed Necrolancer launches his onslaught from a dimensional ring that can appear out of thin air.
Sectarian of Secrets	TP8	SectarianofSecrets	Spellcaster	Dark	2	700	500			This wizard worships the darkness, and is served by a sinister hand that drags its enemies into oblivion.
Temple of Skulls	TP8	TempleofSkulls	Zombie	Dark	4	900	1300			A mysterious temple of skulls and bones that pulls in unsuspecting enemies.
Violent Rain	TP8	ViolentRain	Aqua	Water	4	1550	800			This monster can call forth sudden torrents of battering rain.
Wretched Ghost of the Attic	TP8	WretchedGhostoftheAttic	Fiend	Dark	2	550	400			A harmless monster found lurking in just about any attic.
Amazoness Spellcaster	TU04	AmazonessSpellcaster1	Normal Spell							Select 1 face-up "Amazoness" monster you control and 1 face-up monster your opponent controls. Switch the original ATK of these monsters until the end of this turn.
Blackwing - Sirocco the Dawn	TU04	BlackwingSiroccotheDawn1	Winged Beast/Effect	Dark	5	2000	900			If your opponent controls a monster and you control no monsters, you can Normal Summon or Set this card without Tributing. Once per turn, you can select 1 face-up "Blackwing" monster you control. It gains ATK equal to the total ATK of all face-up "Blackwing" monsters on the field except itself. Monsters other than the selected monster cannot attack the turn you activate this effect.
Wattkid	TU04	WattKid	Thunder	Light	3	1000	500			A creature that electrocutes opponents with bolts of lightning.
Tyler the Great Warrior	TYL	TylertheGreatWarrior	Warrior/Effect	Earth	8	3000	1500			This monster cannot be Special Summoned. When this card destroys a monster as a result of battle and sends it to the Graveyard, inflict damage to your opponent's Life Points equal to the ATK of the destroyed monster.
Burning Skull Head	WB01	BurningSkullHead	Zombie/Effect	Fire	3	1000	800			When this card is Special Summoned from your hand, inflict 1000 damage to your opponent. You can remove from play this face-up card you control to return 1 removed from play "Skull Flame" to its owner's Graveyard.
Skull Flame	WB01	SkullFlame	Zombie/Effect	Fire	8	2600	2000			Once per turn, you can Special Summon 1 "Burning Skull Head" from your hand. You cannot conduct your Battle Phase the turn you activate this effect. You can add 1 "Burning Skull Head" from your Graveyard to your hand instead of conducting a normal draw in your Draw Phase.
Supersonic Skull Flame	WB01	SupersonicSkullFlame	Zombie/Effect	Wind	10	2600	2000			This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 "Skull Flame" from your Graveyard. Once per turn, you can inflict 400 damage to your opponent for each "Burning Skull Head" in you Graveyard. When this card is sent from the field to the Graveyard, you can Special Summon 1 "Skull Flame" from your Graveyard.
Burden of the Mighty	WC08	BurdenoftheMighty	Continuous Spell							Each face-up monster your opponent controls loses 100 ATK x its own level.
Deep Diver	WC08	DeepDiver	Aqua/Effect	Water	3	1000	1100			If this card is destroyed by battle and sent to the Graveyard, at the end of the Battle Phase select 1 Monster Card from your Deck, and place it on top of your Deck.
Samurai Sword Baron	WC10	SamuraiSwordBaron	Warrior/Effect	Earth	4	1600	1200			Once per turn, you can select 1 Defense Position monster your opponent controls. Change it to face-up Attack Position.
Stygian Security	WC10	StygianSecurity	Fiend/Tuner	Dark	1	100	600			When this card is destroyed by battle and sent to the Graveyard, Special Summon 1 Level 1 Fiend-Type monster from your Deck.
Stygian Sergeants	WC10	StygianSergeants	Fiend/Synchro/Effect	Dark	5	2200	1800			1 Fiend-Type Tuner + 1 or more non-Tuner monsters. When this card destroys an opponent's monster by battle and sends it to the Graveyard, it can gain 800 ATK (until the end of the Battle Phase) and attack once again in a row.
Necro Fleur	WC11	NecroFleur	Plant/Effect	Dark	1	0	0			If this card is destroyed by a card effect and sent to the Graveyard, you can Special Summon 1 "Sorciere de Fleur" from your Deck.
Sorciere de Fleur	WC11	SorcieredeFleur	Spellcaster/Effect	Dark	8	2900	0			When this card is Normal or Special Summoned, select 1 monster in your opponent's Graveyard. Special Summon that monster to your side of the field. It cannot attack your opponent directly, and is destroyed during the End Phase of this turn. The effect of "Sorciere de Fleur" can only be activated once per turn.
Z-ONE	WC11	ZONE	Normal Spell							When this Set card is destroyed and sent to the Graveyard, select 1 Continuous Spell or Field Spell Card in your Graveyard, and add it to your hand.
Mind Control	WC5	MindControl	Normal Spell						A1/T1	Take control of 1 monster on your opponent's side of the field until the End Phase. This monster cannot declare an attack or be Tributed.
Silent Swordsman LV7	WC5	SilentSwordsmanLV7	Warrior/Effect	Light	7	2800	1000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of "Silent Swordsman LV5". As long as this card remains face-up on your side of the the field, negate the effect of all Spell Cards on the field.
Alligator's Sword	WCPP	AlligatorsSword	Beast	Earth	4	1500	1200			'ey, dis mighty lissard man can swing his sword so fast, dat it's more dan da speed a sound!
Alligator's Sword Dragon	WCPP	AlligatorsSwordDragon	Dragon/Fusion/Effect	Wind	5	1700	1500			Baby Dragon + "Alligator's Sword". This card can attack directly if the only face-up monsters your opponent controls are EARTH, WATER, or FIRE.
Droll Bird	WCPP	DrollBird	Winged Beast	Wind	2	600	500			This monster stuns its enemies with a massive beak and ear-piercing wails.
Great Bill	WCPP	GreatBill	Beast	Earth	4	1250	1300			Nothing escapes from this beast's massive mouth.
Key Mace	WCPP	KeyMace	Fairy	Light	1	400	300			Enemies' hearts will melt at the sight of this small fairy's cuteness.
Key Mace #2	WCPP	KeyMace2	Fiend	Dark	4	1050	1200			This fiend brings out the worst in everyone.
Monster Eye	WCPP	MonsterEye	Fiend/Effect	Dark	1	250	350			You can pay 1000 Life Points to return 1 "Polymerization" from your Graveyard to your hand.
Mooyan Curry	WCPP	MooyanCurry	Normal Spell							Select one player. That player gains 200 Life Points.
Obese Marmot of Nefariousness	WCPP	ObeseMarmotofNefariousness	Beast	Earth	3	750	800			An ill-mannered field varmint that will sink its teeth into anything.
Wilmee	WCPP	Wilmee	Beast	Earth	4	1000	1200			A rabid rabbit that shears through opposition with its sharp skewers.
Firewing Pegasus	WCS	FirewingPegasus	Beast	Fire	6	2250	1800			A heavenly stallion soaring through the skies on crimson wings.
Kanan the Swordmistress	WCS	KanantheSwordmistress	Warrior	Earth	4	1400	1400			A lady warrior armed with sword and shield, she floats lightly and stings sharply.
XX-Saber Fulhelmknight	XSPU	XXSaberFulhelmknight1	Warrior/Tuner	Earth	3	1300	1000			When your opponent declares an attack, you can select the attacking monster, and negate the attack. You can only activate this effect once (while this card remains face-up on the field). If this card destroys a Defense Position monster your opponent controls by battle, you can select 1 Level 4 or lower "X-Saber" monster in your Graveyard, and Special Summon it.
Blue-Eyes White Dragon	YAP1	BlueEyesWhiteDragon	Dragon	Light	8	3000	2500			This legendary dragon is a powerful engine of destruction. Virtually invincible, very few have faced this awesome creature and lived to tell the tale.
Celtic Guardian	YAP1	CelticGuardian	Warrior	Earth	4	1400	1200			An elf who learned to wield a sword, he baffles enemies with lightning-swift attacks.
Gyakutenno Megami	YAP1	GyakutennoMegami	Fairy	Light	6	1800	2000			This fairy uses her mystical power to protect the weak and provide spiritual support.
Red-Eyes B. Dragon	YAP1	RedEyesBDragon	Dragon	Dark	7	2400	2000			A ferocious dragon with a deadly attack.
Shiba-Warrior Taro	YAP1	ShibaWarriorTaro	Beast-Warrior/Tuner/Effect	Earth	2	800	600			This card cannot be destroyed by battle. When a card on the field is destroyed by battle or by a card effect, return this face-up card to its owner's hand.
Summoned Skull	YAP1	SummonedSkull	Fiend	Dark	6	2500	1200			A fiend with dark powers for confusing the enemy. Among the Fiend-Type monsters, this monster boasts considerable force.
Blood Mefist	YCSW	BloodMefist1	Fiend/Synchro/Effect	Dark	8	2800	1300			1 Tuner + 1 or more non-Tuner monsters. Once per turn, during your opponent's Standby Phase: You can inflict 300 damage to your opponent for each card your opponent controls. Each time your opponent Sets a Spell or Trap Card(s): Inflict 300 damage to your opponent.
Darklord Asmodeus	YCSW	DarklordAsmodeus2	Fairy/Effect	Dark	8	3000	2500			This card cannot be Special Summoned from the Deck or Graveyard. Once per turn, you can send 1 Fairy-Type monster from your Deck to the Graveyard. When this card you control is destroyed and sent to the Graveyard, Special Summon 1 "Asmo Token" (Fairy-Type/DARK/Level 5/ATK 1800/DEF 1300) and 1 "Deus Token" (Fairy-Type/DARK/Level 3/ATK 1200/DEF 1200). An "Asmo Token" cannot be destroyed by card effects. A "Deus Token" cannot be destroyed by battle.
Darklord Edeh Arae	YCSW	DarklordEdehArae1	Fairy/Effect	Dark	5	2300	2000			When this card is Special Summoned from the Graveyard, it gains the following effect: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.
Darklord Superbia	YCSW	DarklordSuperbia1	Fairy/Effect	Dark	8	2900	2400			When this card is Special Summoned from your Graveyard, you can Special Summon 1 Fairy-Type monster from your Graveyard, except "Darklord Superbia".
Blizzard Dragon	YDB1	BlizzardDragon	Dragon/Effect	Water	4	1800	1000			Once per turn, you can select 1 monster your opponent controls. It cannot change its battle position or declare an attack until the end of your opponent's next turn.
Des Mosquito	YDB1	DesMosquito	Insect/Effect	Dark	3	500	500			When this card is Normal Summoned or Special Summoned, place 2 counters on it. This card gains 500 ATK for each of these counters on it. If this card would be destroyed by battle, remove 1 of this card's counters instead.
Metal Shooter	YDB1	MetalShooter	Machine/Effect	Light	5	800	800			When this card is Normal Summoned, place 2 counters on it. This card gains 800 ATK for each of these counters on it. If this card would be destroyed by a card effect, remove 1 of this card's counters instead.
Ape Fighter	YDT1	ApeFighter	Beast/Effect	Dark	4	1900	1200			Each time this card destroys an opponent's monster by battle, this card gains 300 ATK. If this card does not attack during your turn, the ATK gained from this effect returns to 0 during the End Phase of that turn.
Closed Forest	YDT1	ClosedForest	Field Spell							All face-up Beast-Type monsters you control gain 100 ATK for each monster in your Graveyard. Field Spell Cards cannot be activated while this card is face-up on the field. Field Spell Cards cannot be activated the turn this card is destroyed.
Roaring Earth	YDT1	RoaringEarth	Continuous Trap							During battle between an attacking Beast-Type monster you control and a Defense Position monster whose DEF is lower than the ATK of the attacking monster, inflict the difference as Battle Damage to your opponent. When your opponent takes Battle Damage from this effect, select 1 face-up monster they control. It loses 500 ATK and DEF.
Dark Highlander	YF01	DarkHighlander	Fiend/Synchro/Effect	Dark	7	2800	2300			1 Fiend-Type Tuner + 1 or more non-Tuner Fiend-Type monsters. Neither player can Synchro Summon. Once per turn, you can select 1 monster your opponent controls that is equipped with an Equip Card. Destroy all Equip Cards equipped to that monster and inflict 400 damage to your opponent for each card destroyed.
