Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Graceful Revival	DP08	GracefulRevival	Continuous Trap							Select 1 Level 2 or lower monster from your Graveyard and Special Summon it in Attack Position. When this card is removed from the field, destroy that monster. When that monster is removed from the field, destroy this card.
Junk Barrage	DP08	JunkBarrage	Equip Spell							When the equipped monster destroys a monster by battle and sends it to the Graveyard, inflict damage to your opponent equal to half the destroyed monster's ATK.
Limiter Overload	DP08	LimiterOverload	Normal Trap							When this card is sent to the Graveyard, Special Summon 1 "Speed Warrior" from you hand, Deck, or Graveyard.
Tuningware	DP08	Tuningware	Machine/Effect	Light	1	100	300			If this card is used for a Synchro Summon, you can treat it as a Level 2 monster. If this card is sent to the Graveyard for a Synchro Summon, draw 1 card.
Turbo Booster	DP08	TurboBooster	Machine/Effect	Earth	1	0	0			If you have Normal Summoned a monster this turn, you can Special Summon this card from your hand. You can Tribute this card to destroy 1 monster your opponent controls that battled one of your monsters this turn.
Turbo Synchron	DP08	TurboSynchron	Machine/Tuner/Effect	Wind	1	100	500			When this card declares an attack, you can change the attack target to Defense Position. When you take Battle Damage while this card is attacking, you can Special Summon 1 monster from your hand with ATK equal to or less than the Battle Damage you took.
Urgent Tuning	DP08	UrgentTuning	Normal Trap							Activate only during the Battle Phase. Synchro Summon 1 Synchro Monster. (Send the appropriate Synchro Material Monsters to the Graveyard.)
Eccentric Boy	DP09	EccentricBoy	Spellcaster/Tuner	Wind	3	800	200			When using this card as a Synchro Material Monster, the other Synchro Material Monsters is 1 monster in your hand. The Synchro Monster that used this card as a Synchro Material Monster cannot activate its effects, its effect(s) is negated, and is removed from play when removed from the field.
Gauntlet Warrior	DP09	GauntletWarrior	Warrior/Effect	Earth	3	400	1600			You can Tribute this card to have all face-up Warrior-Type monsters you control gain 500 ATK and DEF until the end of the next Damage Step they battle. This effect can be activated during either player's turn.
Junk Archer	DP09	JunkArcher	Warrior/Synchro/Effect	Earth	7	2300	2000			Junk Synchron + 1 or more non-Tuner monsters. Once per turn you can remove 1 monster your opponent controls from play. During the End Phase, the removed monster returns to the opponent's side of the field, in the same Battle Position.
Scrubbed Raid	DP09	ScrubbedRaid	Continuous Trap							During the Battle Phase, you can send 1 card you control to the Graveyard, except this card, to end the Battle Phase.
Tuner's Barrier	DP09	TunersBarrier	Normal Trap							Select 1 face-up Tuner monster you control. That monster cannot be destroyed by battle or by card effects, until the End Phase of the next turn.
A Hero Emerges	DP1	AHeroEmerges1	Normal Trap							You can only activate this card when your opponent declares an attack. Your opponent selects 1 random card from your hand. If it is a Monster Card, Special Summon it on your side of the field. If not, send it to the Graveyard.
Bubble Blaster	DP1	BubbleBlaster	Equip Spell							You can only equip this card to "Elemental Hero Bubbleman". Increase the ATK of the equipped monster by 800 points. If the equipped monster would be destroyed by battle, destroy this card instead, and make the Battle Damage to the controller of the equipped monster 0.
Bubble Illusion	DP1	BubbleIllusion	Quick-Play Spell							Activate only while there is a face-up "Elemental Hero Bubbleman" on your side of the field. During this turn, you can activate 1 Trap Card from your hand.
Fusion Sage	DP1	FusionSage	Normal Spell							Add 1 "Polymerization" card from your Deck to your hand. Then shuffle your Deck.
Battle Waltz	DP10	BattleWaltz1	Normal Spell							Select 1 face-up Synchro Monster you control. Special Summon 1 "Waltz Token" with the same Type, Attribute, Level, ATK and DEF as that monster. Players take no Battle Damage from battles involving this Token.
Big One Warrior	DP10	BigOneWarrior	Warrior/Effect	Light	1	100	600			During your Main Phase, you can send 1 Level 1 monster, except this card, from your hand to the Graveyard to Special Summon this card from your hand.
Boost Warrior	DP10	BoostWarrior	Warrior/Effect	Fire	1	300	200			If you control a face-up Tuner monster, you can Special Summon this card from your hand in face-up Defense Position. All Warrior-Type monsters you control gain 300 ATK.
Bri Synchron	DP10	BriSynchron	Machine/Tuner	Earth	4	1500	1100			If this card is sent to the Graveyard as a Synchro Material Monster, until the End Phase of this turn, the Synchro Monster that used this card as a Synchro Material Monster gains 600 ATK but its effects are negated.
Card of Sacrifice	DP10	CardofSacrifice	Normal Trap							Draw 2 cards, if the combined ATK of all your face-up Attack Position monsters (minimum 2) is less than the ATK of your opponent's face-up monster with the lowest ATK. You cannot Summon or change Battle Position the turn you activate this card.
Justice Bringer	DP10	JusticeBringer	Warrior/Effect	Earth	4	1700	1000			Once per turn, when a Special Summoned monster your opponent controls activates its effect, you can negate the activation.
Synchro Gift	DP10	SynchroGift	Normal Spell							Select 2 face-up monsters you control (1 Synchro Monster and 1 non-Synchro monster). Until the End Phase of this turn, reduce the ATK of the Synchro Monster to 0, and the other monster gains ATK equal to the Synchro Monster's original ATK.
Synchro Material	DP10	SynchroMaterial	Normal Trap							Select 1 face-up monster your opponent controls. If you Synchro Summon this turn, you can use the selected monster as a Synchro Material Monster. You cannot conduct your Battle Phase during the turn you activate this card.
Black Feather Beacon	DP11	BlackFeatherBeacon	Normal Trap							Activate only when you take damage by a card effect. Special Summon 1 Level 4 or lower "Blackwing" monster from your hand.
Black Return	DP11	BlackReturn	Normal Trap							Activate only when exactly 1 "Blackwing" monster is Special Summoned, by selecting 1 face-up monster your opponent controls. Gain Life Points equal to the ATK of that monster, and return it to the hand.
Blackwing - Jetstream the Blue Sky	DP11	BlackwingJetstreamtheBlueSky	Winged Beast/Effect	Dark	1	100	800			During damage calculation, you can send this card from your hand to the Graveyard to prevent a "Blackwing" monster you control from being destroyed by this battle.
Blackwing - Kochi the Daybreak	DP11	BlackwingKochitheDaybreak	Winged Beast/Tuner	Dark	4	700	1500			If this card was Special Summoned, it cannot be used as a Synchro Material Monster.
Blackwing - Zephyros the Elite	DP11	BlackwingZephyrostheElite	Winged Beast/Effect	Dark	4	1600	1000			If this card is in your Graveyard, you can return 1 face-up card you control to the hand to Special Summon this card from your Graveyard and take 400 damage. Each player can only use the effect of "Blackwing - Zephyros the Elite" once per Duel.
Armed Dragon LV10	DP2	ArmedDragonLV10	Dragon/Effect	Wind	10	3000	2000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 "Armed Dragon LV7" on your side of the field. By sending 1 card from your hand to the Graveyard, destroy all face-up monsters on your opponent's side of the field.
Armed Dragon LV7	DP2	ArmedDragonLV7	Dragon/Effect	Wind	7	2800	1000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by the effect of "Armed Dragon LV5". By sending 1 Monster Card from your hand to the Graveyard, destroy all face-up monsters on your opponent's side of the field with ATK equal to or less than the ATK of the sent monster.
Chthonian Alliance	DP2	ChthonianAlliance	Equip Spell							Increase the ATK of the equipped monster by 800 points for each other face-up monster on the field with the same name as the equipped monster.
Chthonian Polymer	DP2	ChthonianPolymer	Normal Trap							Activate only when your opponent Fusion Summons a Fusion Monster. Tribute 1 monster to take control of that Fusion Monster.
Inferno Reckless Summon	DP2	InfernoRecklessSummon	Quick-Play Spell							Activate only when 1 monster with an ATK of 1500 points or less is Special Summoned to your side of the field while there is a face-up monster on your opponent's side of the field. Special Summon all cards with the same name as the Summoned monster from your hand, Deck, and Graveyard in face-up Attack Position. Your opponent selects 1 monster on their side of the field and Special Summons all cards with that same name from their hand, Deck, and Graveyard.
Level Modulation	DP2	LevelModulation	Normal Spell							Your opponent draws 2 cards. Special Summon 1 monster from your Graveyard that includes "LV" in its card name, ignoring the Summoning conditions. The monster that was Special Summoned by this effect cannot attack, nor activate or apply its effect this turn.
Ojama Black	DP2	OjamaBlack	Beast	Light	2	0	1000			He's one of the Ojama Trio. It's said that he butts in by any means necessary. It's also said that when the three are together, something happens.
Ojama Delta Hurricane	DP2	OjamaDeltaHurricane	Normal Spell							Activate only while "Ojama Green", "Ojama Yellow" and "Ojama Black" are face-up on your side of the field. Destroy all cards on your opponent's side of the field.
Ojama Green	DP2	OjamaGreen	Beast	Light	2	0	1000			He's one of the Ojama Trio. It's said that he butts in by any means necessary. It's also said that when the three are together, something happens.
Ojama King	DP2	OjamaKing	Beast/Fusion/Effect	Light	6	0	3000			Ojama Green + "Ojama Yellow" + "Ojama Black". Select up to 3 of your opponent's Monster Card Zones. As long as this card remains face-up on the field, the selected zones cannot be used.
Ojama Trio	DP2	OjamaTrio	Normal Trap						A2/T2	Special Summon 3 "Ojama Tokens" (Beast-Type/LIGHT/2 Stars/ATK 0/DEF 1000) in Defense Position on your opponent's side of the field. The tokens cannot be Tributed for a Tribute Summon. When an "Ojama Token" is destroyed, the controller takes 300 points of damage.
Ojama Yellow	DP2	OjamaYellow	Beast	Light	2	0	1000			He's one of the Ojama Trio. It's said that he butts in by any means necessary. It's also said that when the three are together, something happens.
Ojamagic	DP2	Ojamagic	Normal Spell							When this card is sent from the hand or the field to the Graveyard, add 1 each of "Ojama Green", "Ojama Yellow" and "Ojama Black" from your Deck to your hand.
Ojamuscle	DP2	Ojamuscle	Normal Spell							Select 1 face-up "Ojama King" on the field. Destroy all monster(s) on the field that include "Ojama" in their card name, except the selected "Ojama King". Increase the ATK of the selected "Ojama King" by 1000 points for each destroyed monster.
Ring of Defense	DP2	RingofDefense	Quick-Play Spell							Activate only in response to the activation of a Trap Card effect that inflicts damage. Make the effect damage of that Trap Card 0.
The Grave of Enkindling	DP2	TheGraveofEnkindling	Normal Trap							Activate only when a monster on your side of the field is destroyed by battle and sent to the Graveyard. You and your opponent each select 1 monster from your respective Graveyards and Special Summon them in Defense Position. Neither monster Special Summoned by this card's effect can change its battle position while it is face-up on the field, except with a card effect.
V-Tiger Jet	DP2	VTigerJet	Machine	Light	4	1600	1800			This ace fighter is unbeatable in a dogfight. It combines with other monsters to launch an array of encircling attacks.
W-Wing Catapult	DP2	WWingCatapult	Machine/Union/Effect	Light	4	1300	1500			Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your "V-Tiger Jet" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, increase the ATK and DEF of the equipped monster by 400 points. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed by battle, destroy this card instead.)
X-Head Cannon	DP2	XHeadCannon	Machine	Light	4	1800	1500			A monster with a mighty cannon barrel, it is able to integrate its attacks. Its attacks in many ways by combining and separating with other monsters.
XYZ-Dragon Cannon	DP2	XYZDragonCannon	Machine/Fusion/Effect	Light	8	2800	2600			X-Head Cannon + "Y-Dragon Head" + "Z-Metal Tank" This card can only be Special Summoned from your Extra Deck by removing from play the above cards on your side of the field. (You do not use "Polymerization"). This card cannot be Special Summoned from the Graveyard. By discarding 1 card from your hand, destroy 1 card on your opponent's side of the field.
Y-Dragon Head	DP2	YDragonHead	Machine/Union/Effect	Light	4	1500	1600			Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your "X-Head Cannon" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, increase the ATK/DEF of the equipped monster by 400 points. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed as a result of battle, destroy this card instead.)
Frozen Fitzgerald	DPCT	FrozenFitzgerald	Fiend/Synchro/Effect	Water	5	2500	2500			1 DARK Tuner + 1 non-Tuner Beast-Type monster. If this card attacks, your opponent cannot activate any Spell or Trap Cards until the end of the Damage Step. When this card is destroyed by battle and sent to the Graveyard, while you control no monsters, you can discard 1 card to Special Summon this card from the Graveyard in face-up Defense Position.
Starlight Road	DPCT	StarlightRoad	Normal Trap							Activate only when an effect is activated that would destroy 2 or more cards you control. Negate the effect and destroy that card. Then, you can Special Summon 1 "Stardust Dragon" from your Extra Deck.
Blockman	DPK	Blockman	Rock/Effect	Earth	4	1000	1500			By Tributing this face-up card, Special Summon in Defense Position a number of "Block Tokens" (Rock-Type/EARTH/Level 4/ATK 1000/DEF 1500) equal to the number of your turns this card has been face-up on your side of the field. These tokens cannot declare an attack.
Treasure Map	DPK	TreasureMap	Normal Trap							Activate only in response to the activation of an effect that would return this card from the field to the hand. Draw 2 cards from your Deck and discard 1 card from your hand.
Chaos Emperor Dragon - Envoy of the End	DPKB	ChaosEmperorDragonEnvoyoftheEnd1	Dragon/Effect	Dark	8	3000	2500		A0/T1	This card cannot be Normal Summoned or Set. This card can only be Special Summoned by removing from play 1 LIGHT and 1 DARK monster in your Graveyard. You can pay 1000 Life Points to send all cards in both players' hands and on the field to the Graveyard. Inflict 300 damage to your opponent for each card sent to the Graveyard by this effect.
Dragon Master Knight	DPKB	DragonMasterKnight1	Dragon/Fusion/Effect	Light	12	5000	5000			"Black Luster Soldier" + "Blue-Eyes Ultimate Dragon". This monster cannot be Special Summoned except by Fusion Summon. This card gains 500 ATK for each other Dragon-Type monster you control.
Black Luster Ritual	DPYG	BlackLusterRitual	Ritual Spell							This card is used to Ritual Summon "Black Luster Soldier". You must also Tribute monsters whose total Levels equal 8 or more from the field or your hand.
Dark Paladin	DPYG	DarkPaladin	Spellcaster/Fusion/Effect	Dark	8	2900	2400			Dark Magician + "Buster Blader" This monster cannot be Special Summoned except by Fusion Summon. As long as this card remains face-up on the field, you can discard 1 card from your hand to negate the activation of a Spell Card and destroy it. Increase the ATK of this card by 500 points for each Dragon-Type monster on the field and in either player's Graveyard.
Diffusion Wave-Motion	DPYG	DiffusionWaveMotion	Normal Spell							Pay 1000 Life Points. Select 1 Level 7 or higher Spellcaster-Type monster on your side of the field. During this turn, only the selected monster can attack and it attacks all monsters on your opponent's side of the field once each. The effects of Effect Monsters destroyed by this attack(s) are not activated.
Exchange	DPYG	Exchange1	Normal Spell							Each player looks at their opponent's hand, chooses 1 card in it and adds it to their own hand.
Green Gadget	DPYG	GreenGadget	Machine/Effect	Earth	4	1400	600			When you Normal Summon or Special Summon this card, you can add 1 "Red Gadget" from your Deck to your hand.
Jack's Knight	DPYG	JacksKnight	Warrior	Light	5	1900	1000			A strong master swordsman. His loyalty is to justice, his duty to protect the weak.
King's Knight	DPYG	KingsKnight	Warrior/Effect	Light	4	1600	1400			While "Queen's Knight" is on your side of the field, when this card is Normal Summoned, you can Special Summon 1 "Jack's Knight" from your Deck.
Kuriboh	DPYG	Kuriboh	Fiend/Effect	Dark	1	300	200			During your opponent's Battle Phase, you can discard this card to reduce the Battle Damage inflicted to your Life Points from 1 of your opponent's monster's attacks to 0.
Monster Reborn	DPYG	MonsterReborn1	Normal Spell						A1/T1	Special Summon 1 monster from either player's Graveyard to your side of the field.
Polymerization	DPYG	Polymerization	Normal Spell							Send Fusion Material Monsters that are listed by a Fusion Monster Card from your hand or your side of the field to the Graveyard, and Special Summon that Fusion Monster from your Extra Deck.
Queen's Knight	DPYG	QueensKnight	Warrior	Light	4	1500	1600			This knight catches her opponents off guard, dominating them with swift yet graceful attacks.
Red Gadget	DPYG	RedGadget	Machine/Effect	Earth	4	1300	1500			When you Normal Summon or Special Summon this card, you can add 1 "Yellow Gadget" from your Deck to your hand.
Sorcerer of Dark Magic	DPYG	SorcererofDarkMagic	Spellcaster/Effect	Dark	9	3200	2800			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 2 Level 6 or higher Spellcaster-Type monsters on your side of the field. As long as this cards remains face-up on the field, you can negate the activation of Trap Cards and destroy them.
Stronghold the Moving Fortress	DPYG	StrongholdtheMovingFortress	Continuous Trap							After activation, Special Summon this card in Defense Position; it is treated as an Effect Monster Card (Machine-Type/EARTH/Level 4/ATK 0/DEF 2000). (This card is still treated as a Trap Card.) While "Green Gadget", "Red Gadget", and "Yellow Gadget", are all face-up on your side of the field, the ATK of this card becomes 3000.
A Rival Appears!	DR04	ARivalAppears!	Normal Trap							Select 1 face-up monster your opponent controls. Special Summon 1 monster from your hand that has the same Level as the selected monster.
Anteatereatingant	DR04	Anteatereatingant	Insect/Effect	Earth	5	2000	500			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending 2 Spell or Trap Cards on your side of the field to the Graveyard. This card can destroy 1 Spell or Trap Card on your opponent's side of the field, but it cannot attack this turn if you activate this effect.
Avalanching Aussa	DR04	AvalanchingAussa	Spellcaster/Effect	Earth	4	800	1500			Once per turn, by Tributing 1 EARTH monster on your side of the field (except this card), Special Summon 1 EARTH monster from your hand. The monster Special Summoned by this effect is destroyed if "Avalanching Aussa" is removed from your side of the field.
B.E.S. Covered Core	DR04	BESCoveredCore	Machine/Effect	Earth	7	2500	800			Put 2 counters on this card when you Normal Summon it. This card is not destroyed by battle. If this card battles a monster, toss a coin and call it at the end of the Damage Step. If you call it wrong, remove 1 counter. If this card battles without a counter, destroy this card at the end of the Damage Step.
B.E.S. Tetran	DR04	BESTetran	Machine/Effect	Wind	6	1800	2300			Put 3 counters on this card when you Normal Summon it. This card is not destroyed by battle. If this card battles a monster, remove 1 counter from this card at the end of the Damage Step. If this card battles without a counter, destroy this card at the end of the Damage Step. Also, by removing 1 counter on this card, destroy 1 Spell or Trap Card on the field. You can only use this effect once per turn.
Batteryman C	DR04	BatterymanC	Thunder/Effect	Light	2	0	0			If all "Batteryman C"(s) on your side of the field are in Attack Position, increase the ATK of all Machine-Type monsters on your side of the field by 500 points for each "Batteryman C" on your side of the field. If all "Batteryman C"(s) on your side of the field are in Defense Position, increase the DEF of all Machine-Type monsters on your side of the field by 500 points for each "Batteryman C" on your side of the field.
Batteryman D	DR04	BatterymanD	Thunder/Effect	Light	1	0	1900			While this card is face-up on your side of the field, your opponent cannot select a Thunder-Type monster on your side of the field as an attack target (except "Batteryman D").
Beelze Frog	DR04	BeelzeFrog	Aqua/Effect	Water	3	1200	800			Increase the ATK of this card by 300 points for each "T.A.D.P.O.L.E." in your Graveyard.
Beiige, Vanguard of Dark World	DR04	BeiigeVanguardofDarkWorld	Fiend/Effect	Dark	4	1600	1300			If this card is discarded from the hand to the Graveyard by a card effect, Special Summon this card to your side of the field.
Blade Skater	DR04	BladeSkater	Warrior	Earth	4	1400	1500			An image of beauty on the ice, this gorgeous warrior rips her opponents into pieces with her stylish Accel Slicer attack.
Blazing Hiita	DR04	BlazingHiita	Spellcaster/Effect	Fire	4	800	1500			Once per turn, by Tributing 1 FIRE monster on your side of the field (except this card), Special Summon 1 FIRE monster from your hand. The monster Special Summoned by this effect is destroyed if "Blazing Hiita" is removed from your side of the field.
Bountiful Artemis	DR04	BountifulArtemis	Fairy/Effect	Light	4	1600	1700			While this card is face-up on the field, draw 1 card from your Deck each time a Counter Trap Card is activated.
Broww, Huntsman of Dark World	DR04	BrowwHuntsmanofDarkWorld	Fiend/Effect	Dark	3	1400	800			If this card is discarded from the hand to the Graveyard by a card effect, draw 1 card from your Deck. If this card is discarded from the hand to the Graveyard by your opponent's card effect, draw 1 more card from your Deck.
Celestial Transformation	DR04	CelestialTransformation	Quick-Play Spell							Special Summon 1 Fairy-Type monster from your hand. Halve the ATK of that monster and destroy it during the End Phase.
Chain Thrasher	DR04	ChainThrasher	Warrior/Effect	Wind	4	1000	600			In addition to a normal attack, this card can attack during the same Battle Phase as many times as the number of "Chain Thrasher"(s) in your Graveyard.
Chainsaw Insect	DR04	ChainsawInsect	Insect/Effect	Earth	4	2400	0			If this card battles a monster, your opponent draws 1 card at the end of the Damage Step.
Chthonian Blast	DR04	ChthonianBlast	Normal Trap							Activate only when a face-up monster on your side of the field is destroyed and sent to the Graveyard. Destroy 1 face-up monster with the lowest ATK on the field, and both players take damage equal to half of its ATK.
Chthonian Soldier	DR04	ChthonianSoldier	Warrior/Effect	Dark	4	1200	1400			When this card is destroyed by your opponent's attacking monster and sent to the Graveyard, inflict the Battle Damage you took from this battle to your opponent's Life Points as well.
Conscription	DR04	Conscription	Normal Trap							Pick up the top card of your opponent's Deck. If the picked-up card can be Normal Summoned, Special Summon it to your side of the field. If not, add that card to your opponent's hand.
Cyber Gymnast	DR04	CyberGymnast	Warrior/Effect	Earth	4	800	1800			Once per turn, by discarding 1 card from your hand, destroy 1 face-up Attack Position monster on your opponent's side of the field.
Cyber Tutu	DR04	CyberTutu	Warrior/Effect	Earth	3	1000	800			If the ATK of each monster on your opponent's side of the field is higher than the ATK of this card, this card can attack your opponent directly.
D.3.S. Frog	DR04	D3SFrog	Aqua/Fusion/Effect	Water	8	2500	2000			Des Frog + "Des Frog" + "Des Frog" A Fusion Summon of this card can only be conducted with the above Fusion Material Monsters. Increase the ATK of this card by 500 points for each "Treeborn Frog" in your Graveyard.
D.D. Guide	DR04	DDGuide	Warrior/Effect	Dark	4	1400	1000			When this card is Normal Summoned, control of this card shifts to your opponent. During each player's End Phase, your opponent selects 1 card from the Graveyard of this card's controller and removes it from play.
D.D. Trap Hole	DR04	DDTrapHole	Normal Trap							Activate only when your opponent Sets 1 monster in Defense Position. Destroy and remove from play the Set monster and 1 monster on your side of the field.
Damage Condenser	DR04	DamageCondenser	Normal Trap							Activate only by discarding 1 card from your hand when you take Battle Damage to your Life Points. Special Summon 1 monster from your Deck with ATK equal to or less than the Battle Damage you took, in Attack Position.
Dark Catapulter	DR04	DarkCatapulter	Machine/Effect	Earth	4	1000	1500			During your Standby Phase, if this card is in Defense Position, put 1 counter on this card. Remove from play a number of card(s) in your Graveyard equal to the number of counters on this card to destroy that same number of Spell or Trap Card(s) on the field. Then remove all counter(s) from this card.
Dark Deal	DR04	DarkDeal	Normal Trap							Activate only by paying 1000 Life Points when your opponent activates a Normal Spell Card. The effect of the Normal Spell Card that your opponent activated at that time becomes "Your opponent discards 1 random card from their hand".
Demise, King of Armageddon	DR04	DemiseKingofArmageddon	Fiend/Ritual/Effect	Dark	8	2400	2000			This card can only be Ritual Summoned with the Ritual Spell Card, "End of the World". By paying 2000 Life Points, destroy all cards on the field except this card.
Disciple of the Forbidden Spell	DR04	DiscipleoftheForbiddenSpell	Warrior/Effect	Light	4	1700	800			When this card is Normal Summoned, Flip Summoned, or Special Summoned, declare different Monster Card Attributes equal to the number of "Disciple of the Forbidden Spell"(s) in your Graveyard. If this card attacks a monster that has a declared Attribute, destroy the monster without applying damage calculation.
Divine Dragon - Excelion	DR04	DivineDragonExcelion	Dragon/Effect	Light	5	1500	900			When this card is Normal Summoned, it gets 1 of the following effects for each "Divine Dragon - Excelion" in your Graveyard when this effect resolves (your choice). These effects cannot accumulate. *Increase the ATK of this card by 1000 points. *If this card destroys your opponent's monster as a result of battle, it can attack once again in a row. *When this card destroys a monster as a result of battle and sends it to the Graveyard, inflict damage to your opponent's Life Points equal to the ATK of the destroyed monster.
Doitsu	DR04	Doitsu	Fairy/Union/Effect	Earth	4	100	200			Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your "Soitsu" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, increase the ATK of the equipped monster by 2500 points. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed by battle, destroy this card instead.)
Doom Dozer	DR04	DoomDozer	Insect/Effect	Earth	8	2800	2600			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by removing from play 2 Insect-Type monsters from your Graveyard. When this card inflicts Battle Damage to your opponent, send 1 card from the top of your opponent's Deck to the Graveyard.
Elemental Absorber	DR04	ElementalAbsorber	Continuous Trap							Remove from play 1 Monster Card in your hand. While this card is on the field, your opponent's monsters that have the same Attribute as the monster removed by this effect cannot declare an attack.
Elemental Hero Neo Bubbleman	DR04	ElementalHeroNeoBubbleman	Warrior/Effect	Water	4	800	1200			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by sending "Elemental Hero Bubbleman" on your side of the field and "Metamorphosis" in your hand to the Graveyard. This card's name is treated as "Elemental Hero Bubbleman" while it is face-up on the field. Destroy an opponent's monster that battles this card at the end of the Damage Step.
End of the World	DR04	EndoftheWorld	Ritual Spell							This card can be used to Ritual Summon "Ruin, Queen of Oblivion" or "Demise, King of Armageddon". You must also Tribute monsters from the field or your hand whose total Levels equal the Level of the Ritual Monster you are attempting to Ritual Summon.
Etoile Cyber	DR04	EtoileCyber	Warrior/Effect	Earth	4	1200	1600			If this card attacks your opponent's Life Points directly, increase the ATK of this card by 500 points during the Damage Step only.
Familiar-Possessed - Aussa	DR04	FamiliarPossessedAussa	Spellcaster/Effect	Earth	4	1850	1500			By sending 1 "Aussa the Earth Charmer" and 1 EARTH monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effect: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.
Familiar-Possessed - Eria	DR04	FamiliarPossessedEria	Spellcaster/Effect	Water	4	1850	1500			By sending 1 "Eria the Water Charmer" and 1 WATER monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effect: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.
Familiar-Possessed - Hiita	DR04	FamiliarPossessedHiita	Spellcaster/Effect	Fire	4	1850	1500			By sending 1 "Hiita the Fire Charmer" and 1 FIRE monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effect: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.
Familiar-Possessed - Wynn	DR04	FamiliarPossessedWynn	Spellcaster/Effect	Wind	4	1850	1500			By sending 1 "Wynn the Wind Charmer" and 1 WIND monster from your side of the field to the Graveyard, you can Special Summon this card from your hand or Deck. If you Special Summon this card in this way, this card gets the following effect: During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent's Life Points.
Fire Darts	DR04	FireDarts	Normal Trap							Activate only when you have no cards in your hand. Roll a six-sided die 3 times, and inflict damage to your opponent's Life Points equal to the total result of the die rolls x 100 points.
Forced Back	DR04	ForcedBack	Counter Trap							Negate the Normal Summon or Flip Summon of a monster and return the monster to its owner's hand.
Full Salvo	DR04	FullSalvo	Normal Trap							After the activation of this card, send your entire hand to the Graveyard. Inflict 200 damage to your opponent for each card you sent to the Graveyard by this effect.
Generation Shift	DR04	GenerationShift	Normal Trap							Destroy 1 face-up monster on your side of the field. Add 1 card from your Deck to your hand with the same name as the destroyed card.
Goblin out of the Frying Pan	DR04	GoblinoutoftheFryingPan	Counter Trap							Pay 500 Life Points. Negate the activation of a Spell Card and return it to the owner's hand.
Gokipon	DR04	Gokipon	Insect/Effect	Earth	2	800	800			When this card is destroyed by battle and sent to the Graveyard, add 1 Insect-Type monster with an ATK of 1500 or less from your Deck to your hand.
Grass Phantom	DR04	GrassPhantom	Plant/Effect	Water	3	1000	1000			Increase the ATK of this card by 500 points for each "Grass Phantom" in your Graveyard.
Guard Dog	DR04	GuardDog	Beast/Effect	Earth	3	1500	500			FLIP: Your opponent cannot Special Summon for the rest of this turn.
Guard Penalty	DR04	GuardPenalty	Quick-Play Spell							Select 1 monster on the field. If it is changed to Defense Position this turn, draw 1 card.
Harpie's Pet Baby Dragon	DR04	HarpiesPetBabyDragon	Dragon/Effect	Wind	4	1200	600			This card accumulates effects according to the number of monsters on your side of the field that include "Harpie" in their names (other than "Harpie's Pet Baby Dragon" and "Harpie's Brother"). At least 1: While this card is face-up on the field, your opponent cannot select monsters on your side of the field as attack targets if they include "Harpie" in their card names (other than "Harpie's Pet Baby Dragon" and "Harpie's Brother"). At least 2: Double the original ATK and DEF of this card. At least 3: Once per turn, you can destroy 1 card on your opponent's side of the field.
Herald of Green Light	DR04	HeraldofGreenLight	Fairy/Effect	Light	2	300	500			Send this card and 1 other Fairy-Type monster from your hand to the Graveyard to activate this effect. Negate the activation of your opponent's Spell Card and destroy it. This effect can be activated during either player's turn.
Herald of Purple Light	DR04	HeraldofPurpleLight	Fairy/Effect	Light	2	300	500			Send this card and 1 other Fairy-Type monster from your hand to the Graveyard to activate this effect. Negate the activation of your opponent's Trap Card and destroy it. This effect can be activated during either player's turn.
