Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Secret Barrel	MFC	SecretBarrel	Normal Trap							Inflict Direct Damage to your opponent's Life Points equal to the total number of cards on your opponent's side of the field and in your opponent's hand x 200 points.
Spell Canceller	MFC	SpellCanceller	Machine/Effect	Wind	5	1800	1600			As long as this card remains face-up on the field, Spell Cards cannot be activated. The effects of all Spell Cards are also negated.
The Spell Absorbing Life	MFC	TheSpellAbsorbingLife	Normal Trap							Flip all face-down Defense Position Monster Cards on the field face-up. Flip Effects are not actvated at this time. Gain 400 Life Points for each Effect Monster Card on the field.
Ultimate Obedient Fiend	MFC	UltimateObedientFiend	Fiend/Effect	Fire	10	3500	3000			This card can only attack when there are no other cards on your side of the field, and you also have no hand. Negate the effects of Effect Monsters destroyed by this card.
Vampire Orchis	MFC	VampireOrchis	Plant/Effect	Earth	4	1700	1000			When this monster is Normal Summoned successfully, you can Special Summon 1 "Des Dendle" from your hand.
XY-Dragon Cannon	MFC	XYDragonCannon	Machine/Fusion/Effect	Light	6	2200	1900			X-Head Cannon + "Y-Dragon Head" This card can only be Special Summoned from your Extra Deck by removing from play the above cards on your side of the field. (You do not use "Polymerization"). This card cannot be Special Summoned from the Graveyard. Discard 1 card from your hand to destroy 1 face-up Spell or Trap Card on your opponent's side of the field.
XZ-Tank Cannon	MFC	XZTankCannon	Machine/Fusion/Effect	Light	6	2400	2100			X-Head Cannon + "Z-Metal Tank" This card can only be Special Summoned from your Extra Deck by removing from play the above cards on your side of the field. (You do not use "Polymerization"). This card cannot be Special Summoned from the Graveyard. Discard 1 card from your hand to destroy 1 face-down Spell or Trap Card on your opponent's side of the field.
YZ-Tank Dragon	MFC	YZTankDragon	Machine/Fusion/Effect	Light	6	2100	2200			Y-Dragon Head + "Z-Metal Tank" This card can only be Special Summoned from your Extra Deck by removing from play the above cards on your side of the field. (You do not use "Polymerization"). This card cannot be Special Summoned from the Graveyard. Discard 1 card from your hand to destroy 1 face-down Monster Card on your opponent's side of the field.
Zombie Tiger	MFC	ZombieTiger	Zombie/Union/Effect	Earth	3	1400	1600			Once per turn, during your Main Phase, if you control this card on the field, you can equip it to your "Decayed Commander" as an Equip Card, OR unequip the Union equipment and Special Summon this card in face-up Attack Position. While equipped to a monster by this card's effect, increase the ATK/DEF of the equipped monster by 500 points, and each time it destroys 1 of your opponent's monsters, your opponent discards 1 card randomly from his/her hand. (1 monster can only be equipped with 1 Union Monster at a time. If the equipped monster is destroyed by battle, destroy this card instead.)
Blue-Eyes Shining Dragon	MOV	BlueEyesShiningDragon	Dragon/Effect	Light	10	3000	2500			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned except by Tributing 1 "Blue-Eyes Ultimate Dragon" on your side of the field as a Tribute. Increase the ATK of this card by 300 points for each Dragon-Type monster in your Graveyard. You can negate the effect of Spell, Trap and Monster Cards that designate this card.
Pyramid of Light	MOV	PyramidofLight	Continuous Trap							If this face-up card is removed from your side of the field, destroy "Andro Sphinx" and "Sphinx Teleia" on your side of the field and remove them from play.
Watapon	MOV	Watapon	Fairy/Effect	Light	1	200	300			If this card is added to your hand from you Deck by the effect of a Spell, Trap, or Monster Card, you can Special Summon this card on your side of the field.
Cosmo Queen	MP1	CosmoQueen	Spellcaster	Dark	8	2900	2450			Queen of the galaxies and mistress of the stars.
Fairy's Gift	MP1	FairysGift	Spellcaster	Light	4	1400	1000			This flying monster is known for delivering happiness to all.
Flying Penguin	MP1	FlyingPenguin	Aqua	Water	4	1200	1000			A very rare penguin that takes to the air with ears shaped like wings.
Frog the Jam	MP1	FrogtheJam	Aqua	Water	2	700	500			A slime with the head of a frog, it attacks by croaking terribly.
Goddess of Whim	MP1	GoddessofWhim	Fairy/Effect	Light	3	950	700			Toss a coin and call Heads or Tails. Call it right and this card's ATK will be doubled during this turn. Call it wrong and it will be halved during this turn.
Megasonic Eye	MP1	MegasonicEye	Machine	Dark	5	1500	1800			Made of mysterious metal, this monster is a doomsday machine from the edge of the universe.
Millennium Shield	MP1	MillenniumShield	Warrior	Earth	5	0	3000			A Millennium item, it's rumored to block any strong attack
Stuffed Animal	MP1	StuffedAnimal	Warrior	Earth	3	1200	900			It may look like a harmless stuffed animal, but its zipper mouth deals a deadly bite.
Takriminos	MP1	Takriminos	Sea Serpent	Water	4	1500	1200			A member of a race of sea serpents that freely travels through the sea.
Three-Legged Zombies	MP1	ThreeLeggedZombies	Zombie	Dark	3	1100	800			A pair of friendly skeletons, lean and fat, that travel with extreme difficulty.
Turtle Bird	MP1	TurtleBird	Aqua	Water	6	1900	1700			An unusual turtle that not only swims at tremendous speeds, but can also sail across the skies.
Ushi Oni	MP1	UshiOni	Fiend	Dark	6	2150	1950			A bull fiend restored by the dark arts, this monster appears out of a jar.
Yamadron	MP1	Yamadron	Dragon	Fire	5	1600	1800			This monster has three fire-breathing heads and can form a sea of blazing flames.
Yaranzo	MP1	Yaranzo	Zombie	Dark	4	1300	1500			A treasure box containing a monster that attacks any unwary bandit.
Ancient Brain	MRD	AncientBrain	Fiend	Dark	3	1000	700			A fallen fairy that is powerful in the Dark.
Ancient Lizard Warrior	MRD	AncientLizardWarrior	Reptile	Earth	4	1400	1100			Before the dawn of man, this lizard warrior ruled supreme.
Bickuribox	MRD	Bickuribox	Fiend/Fusion	Dark	7	2300	2000			Crass Clown + "Dream Clown"
Blue-Winged Crown	MRD	BlueWingedCrown	Winged Beast	Wind	4	1600	1200			With hair shaped like a crown and a body encased in bluish white flames, this bird is a formidable sight.
Bottom Dweller	MRD	BottomDweller	Fish	Water	5	1650	1700			This is one sea creature whose wrath is something monsters fear to face.
Cannon Soldier	MRD	CannonSoldier	Machine/Effect	Dark	4	1400	1300			Tribute 1 monster to inflict 500 points damage to your opponent.
Castle of Dark Illusions	MRD	CastleofDarkIllusions	Fiend/Effect	Dark	4	920	1930			FLIP: Increases the ATK and DEF of all Zombie-type monsters by 200 points. As long as this card remains face-up on the Field, the ATK and DEF of Zombie-type monsters continues to increase by 200 points during each of your Standby Phases. This effect continues until your 4th turn after the card is activated.
Crawling Dragon	MRD	CrawlingDragon	Dragon	Earth	5	1600	1400			This weakened dragon can no longer fly, but is still a deadly force to be reckoned with.
Cyber Saurus	MRD	CyberSaurus	Machine/Fusion	Earth	5	1800	1400			Blast Juggler + "Two-Headed King Rex"
Deepsea Shark	MRD	DeepseaShark	Fish/Fusion	Water	5	1900	1600			Bottom Dweller + "Tongyo"
Disk Magician	MRD	DiskMagician	Machine	Dark	4	1350	1000			This monster hides in a saucer and only appears when executing an attack.
Electric Lizard	MRD	ElectricLizard	Thunder/Effect	Earth	3	850	800			A non Zombie-type monster attacking "Electric Lizard" cannot attack on its following turn.
Empress Judge	MRD	EmpressJudge	Warrior/Fusion	Earth	6	2100	1700			Queen's Double + "Hibikime"
Flame Cerebrus	MRD	FlameCerebrus	Pyro	Fire	6	2100	1800			Known to many as the "Burning Executioner", this monster is capable of burning enemies to cinders.
Garnecia Elefantis	MRD	GarneciaElefantis	Beast-Warrior	Earth	7	2400	2000			A monster so heavy that each step rocks the Earth.
Germ Infection	MRD	GermInfection	Equip Spell							The ATK of a non Machine-type monster equipped with this card is decreased by 300 points at each of it's Standby Phases.
Giga-Tech Wolf	MRD	GigaTechWolf	Machine	Fire	4	1200	1400			An iron wolf with razor-sharp fangs that can penetrate any armor.
Giltia the D. Knight	MRD	GiltiatheDKnight	Warrior/Fusion	Light	5	1850	1500			Guardian of the Labyrinth + "Protector of the Throne"
Ground Attacker Bugroth	MRD	GroundAttackerBugroth	Machine	Earth	4	1500	1000			A surface battle robot that was once used for sea warfare.
Guardian of the Labyrinth	MRD	GuardianoftheLabyrinth	Warrior	Earth	4	1000	1200			A monster that guards the entrance to the Netherworld.
Hibikime	MRD	Hibikime	Warrior	Earth	4	1450	1000			Confuses enemy monsters with a noise that is harsh to the ears.
Hunter Spider	MRD	HunterSpider	Insect	Earth	5	1600	1400			This monster feeds on whatever it catches in its web.
Hyosube	MRD	Hyosube	Aqua	Water	4	1500	900			This amphibian is strong on the attack, but leaves much to be desired when defending.
Insect Soldiers of the Sky	MRD	InsectSoldiersoftheSky	Insect/Effect	Wind	3	1000	800			The ATK of this card increases by 1000 points whenever it attacks a WIND monster.
Jellyfish	MRD	Jellyfish	Aqua	Water	4	1200	1500			An almost invisible, semi-transparent jellyfish that drifts in the sea.
Kaminari Attack	MRD	KaminariAttack	Thunder/Fusion	Wind	5	1900	1400			Ocubeam + "Mega Thunderball"
Killer Needle	MRD	KillerNeedle	Insect	Wind	4	1200	1000			A huge bee with exceptional strength that's particularly dangerous in a swarm.
Labyrinth Tank	MRD	LabyrinthTank	Machine/Fusion	Dark	7	2400	2400			Giga-Tech Wolf + "Cannon Soldier"
Lady of Faith	MRD	LadyofFaith	Spellcaster	Light	3	1100	800			Soothes the souls of others by chanting a mysterious spell.
Lava Battleguard	MRD	LavaBattleguard	Warrior/Effect	Earth	5	1550	1800			Increase the ATK of this card by 500 points for each face-up 'Swamp Battleguard' on your side of the field.
Leghul	MRD	Leghul	Insect/Effect	Earth	1	300	350			This monster may attack your opponent directly.
Leogun	MRD	Leogun	Beast	Earth	5	1750	1550			Huge monster with a lion's mane similar to the King of Beasts.
Mega Thunderball	MRD	MegaThunderball	Thunder	Wind	2	750	600			Rolls along the ground releasing bolts of electricity to attack its enemies.
Morinphen	MRD	Morinphen	Fiend	Dark	5	1550	1300			A strange fiend with long arms and razor-sharp talons.
Mushroom Man #2	MRD	MushroomMan2	Warrior/Effect	Earth	3	1250	800			A player controlling this monster loses 300 Life Points during each of his/her Standby Phases when this card is on the Field. Control of this card is shifted to your opponent by paying 500 Life Points at your own End Phase.
Musician King	MRD	MusicianKing	Spellcaster/Fusion	Light	5	1750	1500			Witch of the Black Forest + "Lady of Faith"
Mystic Lamp	MRD	MysticLamp	Spellcaster/Effect	Dark	1	400	300			This monster can attack your opponent directly.
Niwatori	MRD	Niwatori	Winged Beast	Earth	3	900	800			Swallows enemies whole and uses their essence as energy.
Ocubeam	MRD	Ocubeam	Fairy	Light	5	1550	1650			Frightening in appearance, this creature uses its large eyes and ears to keep track of any movement.
Ooguchi	MRD	Ooguchi	Aqua/Effect	Water	1	300	250			This monster may attack your opponent directly.
Paralyzing Potion	MRD	ParalyzingPotion	Equip Spell							A non Machine-type monster equipped with this card cannot attack.
Prevent Rat	MRD	PreventRat	Beast	Earth	4	500	2000			This creature is shielded with a tough hide of hair and is excellent at defending itself.
Protector of the Throne	MRD	ProtectoroftheThrone	Warrior	Earth	4	800	1500			While the king is away, this queen protects his throne with a mighty defense.
Pumpking the King of Ghosts	MRD	PumpkingtheKingofGhosts	Zombie/Effect	Dark	6	1800	2000			If 'Castle of Dark Illusions' is face-up on the field, increase the ATK and DEF of this card by 100 points. As long as the 'Castle of Dark Illusions' remains face-up on the field, the ATK and DEF of this card continues to increase by 100 points during each of your Standby Phases. this effect continues until your 4th turn after the card is activated.
Punished Eagle	MRD	PunishedEagle	Winged Beast/Fusion	Wind	6	2100	1800			Blue-Winged Crown + "Niwatori"
Queen's Double	MRD	QueensDouble	Warrior/Effect	Earth	1	350	300			This monster may attack your opponent directly.
Rainbow Flower	MRD	RainbowFlower	Plant/Effect	Earth	2	400	500			This monster may attack your opponent directly.
Roaring Ocean Snake	MRD	RoaringOceanSnake	Aqua/Fusion	Water	6	2100	1800			Mystic Lamp + "Hyosube"
Rock Ogre Grotto #1	MRD	RockOgreGrotto1	Rock	Earth	3	800	1200			Protected by a solid body of rock, this monster throws a bone-shattering punch.
Skull Knight	MRD	SkullKnight	Spellcaster/Fusion	Dark	7	2650	2250			Tainted Wisdom + "Ancient Brain"
Steel Scorpion	MRD	SteelScorpion	Machine/Effect	Earth	1	250	300			A non Machine-Type Monster attacking "Steel Scorpion" will be destroyed at the End Phase of your opponent's 2nd turn after the attack.
Stim-Pack	MRD	StimPack	Equip Spell							A monster equipped with this card increases its ATK by 700 points. Its ATK is then decreased by 200 points at each of it's Standby Phases.
Swamp Battleguard	MRD	SwampBattleguard	Warrior/Effect	Earth	5	1800	1500			Increase the ATK of this monster by 500 points for every face-up "Lava Battleguard" on your side of the Field.
Sword of Deep-Seated	MRD	SwordofDeepSeated	Equip Spell							A Monster Card equipped with this card increases it's ATK and DEF by 500 points. When this card is sent to your Graveyard, place it on top of your deck.
Tainted Wisdom	MRD	TaintedWisdom	Fiend/Effect	Dark	3	1250	800			When this card is changed from Attack Position to Defense Position, shuffle your own deck.
The Little Swordsman of Aile	MRD	TheLittleSwordsmanofAile	Warrior/Effect	Water	3	800	1300			Tribute 1 monster on your side of the Field to increase this monster's ATK by 700 points until the end of the turn.
Tongyo	MRD	Tongyo	Fish	Water	4	1350	800			This monsters captures other fish with its long tongue and sucks the energy out of them.
Trent	MRD	Trent	Plant	Earth	5	1500	1800			A guardian of the woods, this massive tree is believed to be immortal.
Water Omotics	MRD	WaterOmotics	Aqua	Water	4	1400	1200			Transforms the water overflowing from a jar into attacking dragons.
Yado Karu	MRD	YadoKaru	Aqua/Effect	Water	4	900	1700			When this card is changed from Attack Position to Defense Position, you can place any number of cards from your hand at the bottom of your Deck in any order you desire.
Ancient One of the Deep Forest	MRL	AncientOneoftheDeepForest	Beast	Earth	6	1800	1900			This creature adopts the form of a white goat living in the forest, but is actually a Forest Elder.
Boar Soldier	MRL	BoarSoldier	Beast-Warrior/Effect	Earth	4	2000	500			If this card is Normal Summoned, destroy this card. If your opponent controls 1 or more monsters, decrease the ATK of this card by 1000 points.
Commencement Dance	MRL	CommencementDance	Ritual Spell							This card is used to Ritual Summon "Performance of Sword". You must also Tribute monsters whose total Levels equal 6 or more from the field or your hand.
Crab Turtle	MRL	CrabTurtle	Aqua/Ritual	Water	8	2550	2500			This monster can only be Ritual Summoned with the Ritual Magic Card, "Turtle Oath". You must also Tribute monsters whose total Levels equal 8 or more from the field or your hand.
Curse of Fiend	MRL	CurseofFiend	Normal Spell							Changes the battle positions of all Attack Position monsters on the fields to Defense Position and vice-versa. These positions cannot be changed during the turn this card is activated except by the effect of a Spell, Trap or Effect Monster Card. You can activate this card only during your Standby Phase.
Dark Witch	MRL	DarkWitch	Fairy	Light	5	1800	1700			A popular creature in mythology that delivers fatal attacks with a sharp spear.
Dark Zebra	MRL	DarkZebra	Beast/Effect	Earth	4	1800	400			If this is the only Monster Card in your control during your Standby Phase, it is changed to Defense Position. You cannot change the position of this card during the same turn.
Darkness Approaches	MRL	DarknessApproaches	Normal Spell							Discard 2 cards from your hand. Select 1 face-up monster and flip it face-down, but do not change its battle position.
Eatgaboon	MRL	Eatgaboon	Normal Trap							If the ATK of a monster summoned by your opponent (excluding Special Summon) is 500 points or less, the monster is destroyed.
Fire Kraken	MRL	FireKraken	Aqua	Fire	4	1600	1500			A squid that thrives on fire and heat.
Giant Turtle Who Feeds on Flames	MRL	GiantTurtleWhoFeedsonFlames	Aqua	Water	5	1400	1800			A crimson-shelled tortoise that feeds on flames.
Guardian of the Throne Room	MRL	GuardianoftheThroneRoom	Machine	Light	4	1650	1600			A robot guard built to protect throne rooms, it is armed with homing missiles.
Hamburger Recipe	MRL	HamburgerRecipe	Ritual Spell							This card is used to Ritual Summon "Hungry Burger". You must also Tribute monsters whose total Levels equal 6 or more from the field or your hand.
High Tide Gyojin	MRL	HighTideGyojin	Aqua	Water	4	1650	1300			A very agile half-fish warrior known for its relentless attacks.
House of Adhesive Tape	MRL	HouseofAdhesiveTape	Normal Trap							If the DEF of a monster summoned by your opponent (excluding Special Summon) is 500 points or less, the monster is destroyed.
Hungry Burger	MRL	HungryBurger	Warrior/Ritual	Dark	6	2000	1850			This monster can only be Ritual Summoned with the Ritual Magic Card, "Hamburger Recipe". You must also Tribute monsters whose total Levels equal 6 or more from the field or your hand.
Liquid Beast	MRL	LiquidBeast	Aqua	Water	3	950	800			A liquid life form that thrives on Water.
Magical Labyrinth	MRL	MagicalLabyrinth	Equip Spell							Equip "Labyrinth Wall" with this card. If you Tribute "Labyrinth Wall" equipped with this card, you can Special Summon "Wall Shadow" from your Deck.
Mechanical Snail	MRL	MechanicalSnail	Machine	Dark	3	800	1000			A cyborg snail that still travels at a slow pace.
Metal Fish	MRL	MetalFish	Machine	Water	5	1600	1900			A metal fish with a razor-sharp caudal fin.
Octoberser	MRL	Octoberser	Aqua	Water	5	1600	1400			With the head of a fish and the legs of an octopus, this strange creature attacks enemies by flinging spears.
Peacock	MRL	Peacock	Winged Beast	Wind	5	1700	1500			A large peacock that launches its feathers in a lethal attack.
Performance of Sword	MRL	PerformanceofSword	Warrior/Ritual	Earth	6	1950	1850			This monster can only be Ritual Summoned with the Ritual Magic Card, "Commencement Dance". You must also Tribute monsters whose total Levels equal 6 or more from the field or your hand.
Psychic Kappa	MRL	PsychicKappa	Aqua	Water	2	400	1000			An amphibian with a myriad of powers to shield it from enemy attacks.
Queen Bird	MRL	QueenBird	Winged Beast	Wind	5	1200	2000			This monster attacks enemies using its huge beak.
Serpent Night Dragon	MRL	SerpentNightDragon	Dragon	Dark	7	2350	2400			A dragon created from the soul of a wicked knight.
Snake Fang	MRL	SnakeFang	Normal Trap							Decrease 1 face-up monster's DEF by 500 points until the end of the turn.
Stone Ogre Grotto	MRL	StoneOgreGrotto	Rock	Earth	5	1600	1500			A behemoth shaped by giant boulders.
Turtle Oath	MRL	TurtleOath	Ritual Spell							This card is used to Ritual Summon "Crab Turtle". You must also Tribute monsters whose total Levels equal 8 or more from the field or your hand.
Twin Long Rods #2	MRL	TwinLongRods2	Aqua	Water	3	850	700			An amphibious creature with two whip-like tails.
Tyhone #2	MRL	Tyhone2	Dragon	Fire	6	1700	1900			A crimson dragon that spits Fireballs to create a blazing sea of Fire.
Wall Shadow	MRL	WallShadow	Warrior/Effect	Dark	7	1600	3000			This card cannot be Normal Summoned or Set. This card can only be Special Summoned by Tributing "Labyrinth Wall" equipped with "Magical Labyrinth".
Weather Report	MRL	WeatherReport	Aqua/Effect	Water	4	950	1500			FLIP: Destroys all opponent's face-up "Swords of Revealing Light" on the field. If "Swords of Revealing Light" is destroyed, you can perform your Battle Phase twice this turn (or your next turn, if activated during opponent's turn).
Whiptail Crow	MRL	WhiptailCrow	Fiend	Dark	4	1650	1600			Attacks from the skies with a whip-like tail.
Silent Magician LV4	NTR	SilentMagicianLV4	Spellcaster/Effect	Light	4	1000	1000			Each time your opponent draws a card(s), put 1 Spell Counter on this card (max 5). Increase the ATK of this card by 500 points for each Spell Counter on this card. If 5 Spell Counters are on this card, during the Standby Phase of your next turn, by sending this face-up card with 5 Spell Counters on it to the Graveyard, Special Summon "Silent Magician LV8" from your hand or Deck.
Silent Magician LV8	NTR	SilentMagicianLV8	Spellcaster/Effect	Light	8	3500	1000			This card cannot be Normal Summoned or Set. This card cannot be Special Summoned Except by the effect of "Silent Magician LV4". This card is unaffected by the effects of your opponent's Spell Cards.
Sword of Dragon's Soul	PCJ	SwordofDragonsSoul	Equip Spell							This card can only be equipped to a Warrior-Type Monster. A monster equipped with this card increases it's ATK by 700 points. A Dragon-Type monster that battles with the monster equipped with this card is destroyed at the end of the Battle Phase(Damage Calculation is applied normally)
Seal of the Ancients	PCK	SealoftheAncients	Normal Spell							Pay 1000 Life Points. Pick up and see all face down cards on your opponent's side of the field, then return them to their original positions.(The effects of the face-down cards are not activated.)
Cobraman Sakuzy	PGD	CobramanSakuzy	Reptile/Effect	Earth	3	800	1400			You can flip this card into face-down Defense Position once per turn during your Main Phase. When this card is flipped face-up, look at all Set Spell and Trap Cards on your opponent's side of the field and then return them to their original position.
Hieroglyph Lithograph	PGD	HieroglyphLithograph	Normal Spell							Pay 1000 Life Points. During the current Duel, your hand size limit becomes 7.
Molten Behemoth	PGD	MoltenBehemoth	Pyro	Fire	5	1000	2200			A giant born from magma, it attacks with a magma punch.
Narrow Pass	PGD	NarrowPass	Continuous Trap							This card can only be activated when both players have 2 monsters or less on their respective sides of the field. Both players can only Normal Summon up to 2 additional monsters on their sides of the field.
Nightmare Horse	PGD	NightmareHorse	Zombie/Effect	Dark	2	500	400			This card can attack your opponent directly even if there is a monster on your opponent's side of the field.
Nightmare Wheel	PGD	NightmareWheel	Continuous Trap							Select 1 monster on your opponent's side of the field. As long as this card remains face-up on the field, the selected monster cannot attack or change its battle position. During each of your Standby Phases, this card inflicts 500 damage to your opponent. When the selected monster is removed from the field, destroy this card.
Non Aggression Area	PGD	NonAggressionArea	Normal Trap							Activate only during your Standby Phase. Discard 1 card from your hand. Your opponent cannot Normal Summon, Set and/or Special Summon during his/her next turn.
Pyro Clock of Destiny	PGD	PyroClockofDestiny	Normal Trap							Move the turn count forward by 1 turn. The turn in which this card is activated continues as normal.
Reaper on the Nightmare	PGD	ReaperontheNightmare	Zombie/Fusion/Effect	Dark	5	800	600			Spirit Reaper + "Nightmare Horse" This card is not destroyed by battle. Destroy this card when it is targeted by the effect of a Spell, Trap, or Effect Monster. This card can attack your opponent directly even if there is a monster on your opponent's side of the field. If this card successfully attacks your opponent's Life Points directly, your opponent discards 1 card randomly from his/her hand.
Reasoning	PGD	Reasoning	Normal Spell						A1/T1	Your opponent declares a monster Level. Then pick up cards from the top of your Deck until a monster that can be Normal Summoned is picked up. If that monster is the same Level as the one declared by your opponent, send all picked up cards to the Graveyard. If not, Special Summon the picked up monster and send the remaining cards to the Graveyard.
Reversal Quiz	PGD	ReversalQuiz	Normal Spell							Send all cards in your hand and on your side of the field to the Graveyard. Call the type of card (Spell, Trap, or Monster) on top of your Deck. If you call it right, exchange your current Life Points with your opponent's current ones.
Rite of Spirit	PGD	RiteofSpirit	Normal Trap							Select 1 Monster Card that includes "Gravekeeper's" in its card name from your Graveyard and Special Summon it. This card's activation and effect are unaffected by "Necrovalley".
Rope of Life	PGD	RopeofLife	Normal Trap							When 1 of your monsters is sent to the Graveyard as a result of battle, discard your entire hand to activate this card. Special Summon the monster to the field, increasing the ATK of the monster by 800 points.
Servant of Catabolism	PGD	ServantofCatabolism	Aqua/Effect	Light	3	700	500			This monster may attack your opponent's Life Points directly.
Shapesnatch	PGD	Shapesnatch	Machine	Dark	5	1200	1700			A bow tie with horrible power, it attacks an opponent by controlling others.
Souleater	PGD	Souleater	Fish	Earth	4	1200	0			A living wonder of mystery.
Timeater	PGD	Timeater	Machine/Effect	Dark	6	1900	1700			If this monster destroys a monster on your opponent's side of the field in battle, your opponent skips his/her next Main Phase 1.
Alien Grey	POTD	AlienGrey	Reptile/Effect	Light	2	300	800			FLIP: Place 1 A-Counter on 1 face-up monster on your opponent's side of the field. (If a monster with an A-Counter battles an "Alien" monster, it loses 300 ATK and DEF for each A-Counter during damage calculation only.) After this card has been flipped face-up, when it is destroyed by battle and sent to the Graveyard, draw 1 card.
Alien Hunter	POTD	AlienHunter	Reptile/Effect	Water	4	1600	800			If this card destroys a monster with an A-Counter by battle, it can attack once again in a row.
Alien Skull	POTD	AlienSkull	Reptile/Effect	Wind	4	1600	1800			You can Tribute 1 face-up Level 3 or lower monster on your opponent's side of the field to Special Summon this card to your opponent's side of the field. If you Special Summon this monster this way, place 1 A-Counter on this card, and you cannot Normal Summon or Set the same turn. (If a monster with an A-Counter battles an "Alien" monster, it loses 300 ATK and DEF for each A-Counter during damage calculation only.)
Alien Warrior	POTD	AlienWarrior	Reptile/Effect	Earth	4	1800	1000			When this card is destroyed by battle and sent to the Graveyard, place 2 A-Counters on the monster that destroyed it. (If a monster with an A-Counter battles an "Alien" monster, it loses 300 ATK and DEF for each A-Counter during damage calculation only.)
Ambulance Rescueroid	POTD	AmbulanceRescueroid	Machine/Fusion/Effect	Fire	6	2300	1800			Rescueroid + "Ambulanceroid" This monster cannot be Special Summoned except by Fusion Summon. Once per turn, when a monster on your side of the field is destroyed by battle and sent to the Graveyard, you can Special Summon that monster in Defense Position.
Babycerasaurus	POTD	Babycerasaurus	Dinosaur/Effect	Earth	2	500	500			If this card is destroyed by an effect and sent to the Graveyard, select 1 Level 4 or lower Dinosaur-Type monster from your Deck and Special Summon it.
Bitelon	POTD	Bitelon	Reptile/Effect	Water	6	2400	1000			During battle between this attacking card and a Defense Position monster whose DEF is lower than the ATK of this card, inflict the difference as Battle Damage to your opponent.
Black Ptera	POTD	BlackPtera	Dinosaur/Effect	Wind	3	1000	500			When this card is sent from the field to the Graveyard, except when destroyed by battle, it is returned to the owner's hand.
Brainwashing Beam	POTD	BrainwashingBeam	Continuous Trap							Select 1 monster with at least 1 A-Counter on your opponent's side of the field and take control of that monster. During each of your End Phases, remove 1 A-Counter from that controlled monster. If all A-Counters are removed from that monster, or that monster is destroyed, destroy this card.
Common Soul	POTD	CommonSoul	Continuous Spell							Select 1 face-up monster on the field. Special Summon 1 "Neo-Spacian" monster from your hand to the same side of the field as the selected monster. The selected monster gains ATK equal to the ATK of the monster that was Special Summoned by this effect. When this card is removed from the field, return the Special Summoned monster to its owner's hand.
Cosmic Horror Gangi'el	POTD	CosmicHorrorGangiel	Reptile/Effect	Light	7	2600	2000			If you're Tributing a monster on your side of the field that is owned by your opponent, this card can be Normal Summoned with 1 Tribute. Once per turn, you can place 1 A-Counter on a monster on your opponent's side of the field. (If a monster with an A-Counter battles an "Alien" monster, it loses 300 ATK and DEF for each A-Counter during damage calculation only.)
Crop Circles	POTD	CropCircles	Normal Trap							Send any number of monsters from your side of the field to the Graveyard to activate this card. Select from your Deck 1 "Alien" monster whose Level is equal to the total Levels of the sent monsters, and Special Summon it. If you fail to find a monster to Special Summon, you take 2000 damage.
Cyber Summon Blaster	POTD	CyberSummonBlaster	Continuous Trap							Each time a Machine-Type monster(s) is Special Summoned, inflict 300 damage to your opponent.
Decoyroid	POTD	Decoyroid	Machine/Effect	Wind	2	300	500			While this card is face-up on your side of the field, your opponent cannot select a face-up monster as an attack target except "Decoyroid".
Flying Saucer Muusik'i	POTD	FlyingSaucerMuusiki	Machine/Effect	Light	5	1000	2000			While this card is face-up on the field, you can select and add 1 "Alien" card from your Deck to your hand instead of conducting your normal draw during your Draw Phase.
Fossil Excavation	POTD	FossilExcavation	Continuous Trap							Discard 1 card from your hand. Select 1 Dinosaur-Type monster in your Graveyard and Special Summon it. An Effect Monster Special Summoned this way has its effect negated. When this card is removed from the field, destroy that monster. When the monster is destroyed, destroy this card.
Mausoleum of the Emperor	POTD	MausoleumoftheEmperor	Field Spell							Both players can Normal Summon or Set monsters without Tribute(s) by paying 1000 Life Points x the number of monsters needed to Tribute Summon them.
Miracle Jurassic Egg	POTD	MiracleJurassicEgg	Dinosaur/Effect	Earth	4	0	2000			While this card is face-up on your side of the field, this card cannot be removed from play. Place 2 counters on this card each time a Dinosaur-Type Monster Card is sent to your Graveyard. By Tributing this card, select and Special Summon 1 Dinosaur-Type monster from your Deck whose Level is equal to or lower than the number of counters on this card when it was Tributed.
Orbital Bombardment	POTD	OrbitalBombardment	Normal Trap							Send 1 "Alien" monster from your side of the field to the Graveyard to activate this card. Destroy 1 Spell or Trap Card on the field.
Rallis the Star Bird	POTD	RallistheStarBird	Winged Beast/Effect	Wind	3	800	800			This card gains ATK equal to the Level of the monster that it battles x 200 during the Damage Step only. If this card attacks, it is removed from play at the end of the Damage Step and returned to your side of the field in face-up Attack Position at the beginning of your next turn's Battle Phase.
Rescueroid	POTD	Rescueroid	Machine/Effect	Fire	6	1600	1800			When a "roid" monster you control is destroyed by battle and sent to the Graveyard, you can return that monster to it's owner's hand.
Royal Writ of Taxation	POTD	RoyalWritofTaxation	Normal Trap							Activate only during your opponent's Standby Phase. Select 1 random card from your opponent's hand and look at it. Unless the selected card or a card with the same name is Normal Summoned or activated by the end of your next turn, inflict 1000 damage to your opponent. If the selected card or a card with the same name is Normal Summoned or activated by the end of your next turn, you take 1000 damage.
