Name	Set	ImageFile	Type	Attribute	Level	ATK	DEF	Rarity	Format	Text
Chimeratech Overdragon	LCGX	ChimeratechOverdragon1	Machine/Fusion/Effect	Dark	9	?	?	ScR		"Cyber Dragon" + 1 or more Machine-Type monsters. Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card is Fusion Summoned: Send all other cards you control to the Graveyard. The original ATK and DEF of this card each become 800 x the number of Fusion Material Monsters used for its Fusion Summon. Each turn, this card can attack your opponent's monsters a number of times equal to the number of Fusion Material Monsters used for its Fusion Summon.
Clay Charge	LCGX	ClayCharge1	Normal Trap					C		When an "Elemental HERO Clayman" you control is targeted for an attack (even if it is face-down, but reveal it to your opponent in that case): Destroy the attacking monster and that "Elemental HERO Clayman", and inflict 800 damage to your opponent.
Clear Vice Dragon	LCGX	ClearViceDragon1	Dragon/Effect	Dark	8	?	0	S		You are unaffected by the effects of "Clear World". If this card attacks an opponent's monster, the ATK of this card becomes twice the ATK of the attack target, during damage calculation only. If this card would be destroyed by an opponent's card effect, you can discard 1 card instead.
Clear World	LCGX	ClearWorld1	Field Spell					S		During each of your End Phases, pay 500 Life Points or destroy this card. Each player receives certain effects, depending on the monster Attributes they control. *LIGHT: Play with your hand revealed at all times. *DARK: If you control 2 or more monsters, you cannot declare an attack. *EARTH: During your Standby Phase: Target 1 face-up Defense Position monster you control; destroy it. *WATER: During your End Phase, discard 1 card . *FIRE: During your End Phase, take 1000 damage. *WIND: You must pay 500 Life Points to activate a Spell Card.
Clock Tower Prison	LCGX	ClockTowerPrison1	Field Spell					C		During each of your opponent's Standby Phases: Place 1 Clock Counter on this card. While there are 4 or more Clock Counters on this card, you do not take any Battle Damage. When this card with 4 or more Clock Counters is destroyed and sent to the Graveyard: Special Summon 1 "Destiny HERO - Dreadmaster" from your hand or Deck.
Cold Enchanter	LCGX	ColdEnchanter1	Aqua/Effect	Water	4	1600	1200	C		You can discard 1 card to target 1 face-up monster on the field; place an Ice Counter on that target. This card gains 300 ATK for each Ice Counter on the field.
Crystal Abundance	LCGX	CrystalAbundance1	Normal Spell					R		Send 4 "Crystal Beast" cards from your Spell & Trap Card Zone to the Graveyard; send all cards on the field to the Graveyard, then Special Summon as many "Crystal Beast" monsters as possible from your Graveyard, up to the number of cards your opponent controlled that were sent to the Graveyard by this card's effect.
Crystal Beacon	LCGX	CrystalBeacon1	Normal Spell					R		Special Summon 1 "Crystal Beast" monster from your Deck. You must have 2 or more "Crystal Beast" cards in your Spell & Trap Card Zone to activate and to resolve this effect.
Crystal Beast Amber Mammoth	LCGX	CrystalBeastAmberMammoth1	Beast/Effect	Earth	4	1700	1600	C		When another face-up "Crystal Beast" monster you control is targeted for an attack: You can make this card the attack target instead. If this face-up card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.
Crystal Beast Amethyst Cat	LCGX	CrystalBeastAmethystCat1	Beast/Effect	Earth	3	1200	400	C		This card can attack your opponent directly, but when it uses this effect, any Battle Damage it inflicts to your opponent is halved. If this face-up card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.
Crystal Beast Cobalt Eagle	LCGX	CrystalBeastCobaltEagle1	Winged Beast/Effect	Wind	4	1400	800	C		Once per turn: You can target 1 face-up "Crystal Beast" card you control; return that target to the top of the Deck. If this face-up card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.
Crystal Beast Emerald Tortoise	LCGX	CrystalBeastEmeraldTortoise1	Aqua/Effect	Water	3	600	2000	C		Once per turn: You can target 1 monster you control that attacked this turn; change that target to Defense Position. If this face-up card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.
Crystal Beast Ruby Carbuncle	LCGX	CrystalBeastRubyCarbuncle1	Fairy/Effect	Light	3	300	300	C		When this card is Special Summoned: You can Special Summon as many "Crystal Beast" cards as possible from your Spell & Trap Card Zone. If this face-up card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.
Crystal Beast Sapphire Pegasus	LCGX	CrystalBeastSapphirePegasus1	Beast/Effect	Wind	4	1800	1200	S		When this card is Summoned: You can place 1 "Crystal Beast" monster from your hand, Deck, or Graveyard face-up in your Spell & Trap Card Zone as a Continuous Spell Card. If this face-up card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.
Crystal Beast Topaz Tiger	LCGX	CrystalBeastTopazTiger1	Beast/Effect	Earth	4	1600	1000	C		If this card attacks an opponent's monster, it gains 400 ATK during the Damage Step only. If this face-up card is destroyed while it is in a Monster Card Zone, you can place it face-up in your Spell & Trap Card Zone as a Continuous Spell Card, instead of sending it to the Graveyard.
Crystal Blessing	LCGX	CrystalBlessing1	Normal Spell					R		Target up to 2 "Crystal Beast" monsters in your Graveyard; place those targets face-up in your Spell & Trap Card Zone as Continuous Spell Cards.
Crystal Pair	LCGX	CrystalPair1	Normal Trap					C		When a "Crystal Beast" monster you control is destroyed by battle and sent to the Graveyard: Place 1 "Crystal Beast" monster from your Deck face-up in your Spell & Trap Card Zone as a Continuous Spell Card, then you take no Battle Damage for the rest of this turn.
Crystal Promise	LCGX	CrystalPromise1	Normal Spell					R		Target 1 "Crystal Beast" card in your Spell & Trap Card Zone; Special Summon that target.
Crystal Raigeki	LCGX	CrystalRaigeki1	Normal Trap					C		Send 1 "Crystal Beast" card from your Spell & Trap Card Zone to the Graveyard to target 1 card your opponent controls; destroy that target.
Crystal Release	LCGX	CrystalRelease1	Equip Spell					U		Equip only to a "Crystal Beast" monster. It gains 800 ATK. When this card is sent from the field to the Graveyard: You can place 1 "Crystal Beast" monster from your Deck face-up in your Spell & Trap Card Zone as a Continuous Spell Card.
Crystal Tree	LCGX	CrystalTree1	Continuous Spell					U		Each time a "Crystal Beast" monster(s) is placed in either player's Spell & Trap Card Zone: Place 1 Crystal Counter on this card. You can send this card to the Graveyard; take a number of "Crystal Beast" monsters from your Deck equal to the number of Crystal Counters that were on this card, then place those monsters face-up in your Spell & Trap Card Zone as Continuous Spell Cards.
Cunning of the Six Samurai	LCGX	CunningoftheSixSamurai1	Quick-Play Spell					C		Send 1 face-up "Six Samurai" monster you control to the Graveyard, then target 1 "Six Samurai" monster in either player's Graveyard; Special Summon that target.
Cyber Dragon	LCGX	CyberDragon1	Machine/Effect	Light	5	2100	1600	U		If your opponent controls a monster and you control no monsters, you can Special Summon this card (from your hand).
Cyber Dragon (Alt)	LCGX	CyberDragon-Alt	Machine/Effect	Light	5	2100	1600	ScR	ALT	If your opponent controls a monster and you control no monsters, you can Special Summon this card (from your hand).
Cyber End Dragon	LCGX	CyberEndDragon1	Machine/Fusion/Effect	Light	10	4000	2800	ScR		"Cyber Dragon" + "Cyber Dragon" + "Cyber Dragon". A Fusion Summon of this card can only be done with the above Fusion Material Monsters. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Cyber End Dragon (Alt)	LCGX	CyberEndDragon-Alt	Machine/Fusion/Effect	Light	10	4000	2800	ScR	ALT	"Cyber Dragon" + "Cyber Dragon" + "Cyber Dragon". A Fusion Summon of this card can only be done with the above Fusion Material Monsters. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Cyber Phoenix	LCGX	CyberPhoenix1	Machine/Effect	Fire	4	1200	1600	U		While this card is in face-up Attack Position, negate any Spell/Trap effects that target exactly 1 Machine-Type monster you control. When this face-up card is destroyed by battle and sent to the Graveyard: You can draw 1 card.
Cyber Twin Dragon	LCGX	CyberTwinDragon1	Machine/Fusion/Effect	Light	8	2800	2100	ScR		"Cyber Dragon" + "Cyber Dragon". A Fusion Summon of this card can only be done with the above Fusion Material Monsters. This card can attack twice during each same Battle Phase.
Cyber Valley	LCGX	CyberValley2	Machine/Effect	Light	1	0	0	U		You can use 1 of these effects. *When this card is targeted for an attack by an opponent's monster: You can banish this card; draw 1 card, then end the Battle Phase. *You can target 1 face-up monster you control and this card; banish both that target and this card, then draw 2 cards. *You can target 1 card in your Graveyard; banish this card and 1 card from your hand, then place that target on top of the Deck.
Cyclone Blade	LCGX	CycloneBlade1	Equip Spell					C		Equip only to a "Destiny HERO" monster. At the end of the Damage Step, if the equipped monster attacked: Target 1 Spell/Trap Card on the field; destroy that target.
Cyclone Boomerang	LCGX	CycloneBoomerang1	Equip Spell					C		Equip only to "Elemental HERO Wildheart". It gains 500 ATK. When the equipped monster is destroyed by a card effect and sent to the Graveyard: Destroy all Spell and Trap Cards on the field, then inflict 100 damage to your opponent for each Spell/Trap Card destroyed by this effect.
D - Chain	LCGX	DChain1	Normal Trap					C		Target a "Destiny HERO" monster you control; equip this card to that target. It gains 500 ATK. When it destroys a monster your opponent controls by battle and sends it to the Graveyard: Inflict 500 damage to your opponent.
D - Counter	LCGX	DCounter1	Normal Trap					C		When a "Destiny HERO" monster you control is targeted for an attack: Destroy the attacking monster.
D - Formation	LCGX	DFormation1	Continuous Spell					C		Each time a face-up "Destiny HERO" monster(s) you control is destroyed, place 1 D Counter on this card for each of those monsters. When you Normal or Special Summon a monster during your Main Phase: You can send this card with 2 or more D Counters to the Graveyard; add up to 2 cards from your Deck and/or Graveyard to your hand, with the same name as that monster.
D - Fortune	LCGX	DFortune1	Normal Trap					C		When your opponent declares a direct attack: Banish 1 "Destiny HERO" monster from your Graveyard; end the Battle Phase.
D - Shield	LCGX	Dshield1	Normal Trap					C		When an Attack Position "Destiny HERO" monster you control is targeted for an attack: Target it; change it to Defense Position and equip it with this card. The equipped monster cannot be destroyed by battle.
D - Spirit	LCGX	DSpirit1	Normal Spell					C		Special Summon 1 Level 4 or lower "Destiny HERO" monster from your hand. You must not control any face-up "Destiny HERO" monsters to activate and to resolve this effect.
D - Time	LCGX	DTime1	Normal Trap					R		When an "Elemental HERO" monster you control leaves the field: Add 1 "Destiny HERO" monster from your Deck to your hand whose Level is less than or equal to that "Elemental HERO" monster's Level.
D.D. Crow	LCGX	DDCrow1	Winged Beast/Effect	Dark	1	100	100	S		During either player's turn: You can discard this card from your hand to the Graveyard to target 1 card in your opponent's Graveyard; banish that target.
D.D. Survivor	LCGX	DDSurvivor1	Warrior/Effect	Dark	4	1800	200	C		During the End Phase, if this card was banished while face-up, on your side of the field, this turn: Special Summon this banished card. This effect can only activate once per turn.
Dandylion	LCGX	Dandylion2	Plant/Effect	Earth	3	300	300	ScR	A1/T1	When this card is sent to the Graveyard: Special Summon 2 "Fluff Tokens" (Plant-Type/WIND/Level 1/ATK 0/DEF 0) in Defense Position. These tokens cannot be Tributed for a Tribute Summon during the turn they are Special Summoned.
Dark Calling	LCGX	DarkCalling1	Normal Spell					R		Banish, from your hand or your Graveyard, the Fusion Material Monsters listed on a Fusion Monster Card that can only be Special Summoned with "Dark Fusion", then Special Summon that monster from your Extra Deck. (This Special Summon is treated as a Fusion Summon with "Dark Fusion".)
Dark City	LCGX	DarkCity1	Field Spell					C		When a "Destiny HERO" monster attacks, if its ATK is lower than the ATK of the attack target, the attacking monster gains 1000 ATK during damage calculation only.
Dark End Dragon	LCGX	DarkEndDragon1	Dragon/Synchro/Effect	Dark	8	2600	2100	ScR		1 Tuner + 1 or more DARK non-Tuner monsters. Once per turn: You can target 1 monster your opponent controls; this card loses 500 ATK and DEF, and you send that target to the Graveyard.
Dark Fusion	LCGX	DarkFusion1	Normal Spell					U		Send, from your hand or your side of the field to the Graveyard, the Fusion Material Monsters that are listed on a Fiend-Type Fusion Monster Card, then Special Summon that Fusion Monster from your Extra Deck. (This Special Summon is treated as a Fusion Summon). The Special Summoned monster cannot be targeted by the opponent's Spells, Traps, or card effects this turn.
Darklord Desire	LCGX	DarklordDesire1	Fairy/Effect	Dark	10	3000	2800	S		Cannot be Special Summoned. You can Tribute Summon this card by Tributing 1 Fairy-Type monster. Once per turn: You can target 1 monster your opponent controls; this card lose 1000 ATK, and you send that target to the Graveyard.
Darkness Destroyer	LCGX	DarknessDestroyer1	Fiend/Effect	Dark	7	2300	1800	ScR		Cannot be Special Summoned. This card can attack twice during each Battle Phase. If this attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Defensive Tactics	LCGX	DefensiveTactics1	Normal Trap					U		If you control a face-up "Gladiator Beast" monster: For the rest of this turn, monsters you control cannot be destroyed by battle, and any Battle Damage you take is reduced to 0. After this card resolves, put it on the bottom of your Deck.
Destiny Draw	LCGX	DestinyDraw2	Normal Spell					ScR	A2/T2	Discard 1 "Destiny HERO" card; draw 2 cards.
Destiny End Dragoon	LCGX	DestinyEndDragoon1	Warrior/Fusion/Effect	Dark	10	3000	3000	S		"Destiny HERO - Plasma" + "Destiny HERO - Dogma". A Fusion Summon of this card can only be done with the above Fusion Material Monsters. Once per turn: You can target 1 monster your opponent controls; destroy that target and inflict damage to your opponent equal to its ATK on the field. You cannot conduct your Battle Phase the turn you activate this effect. During your Standby Phase, if this card is in your Graveyard: You can banish 1 "Destiny HERO" card from your Graveyard; Special Summon this card.
Destiny HERO - Blade Master	LCGX	DestinyHEROBladeMaster1	Warrior/Effect	Dark	3	300	600	C		During your opponent's Battle Phase: You can discard this card; all face-up "Destiny HERO" monsters you control gain 800 ATK until the End Phase.
Destiny HERO - Captain Tenacious	LCGX	DestinyHEROCaptainTenacious1	Warrior/Effect	Dark	3	800	800	C		Once per turn, during your Standby Phase: You can target 1 "Destiny HERO" monster in your Graveyard that was destroyed by battle since your last Standby Phase, if you controlled this face-up card when the target was destroyed; Special Summon that target.
Destiny HERO - Dasher	LCGX	DestinyHERODasher1	Warrior/Effect	Dark	6	2100	1000	C		Once per turn: You can Tribute 1 other monster; this card gains 1000 ATK until the End Phase. If this card attacks, change it to Defense Position at the end of the Battle Phase. One time only, when you draw a Monster Card during your Draw Phase while this card is in your Graveyard: You can reveal it; Special Summon it. This card must be in the Graveyard to activate and to resolve this effect.
Destiny HERO - Defender	LCGX	DestinyHERODefender1	Warrior/Effect	Dark	4	100	2700	R		During each of your opponent's Standby Phases: Your opponent draws 1 card. This card must be in face-up Defense Position to activate and to resolve this effect.
Destiny HERO - Departed	LCGX	DestinyHERODeparted1	Warrior/Effect	Dark	2	1000	0	C		During your Standby Phase, if this card is in your Graveyard: Special Summon it in face-up Attack Position to your opponent's side of the field. If this card is destroyed by battle, banish it instead of sending it to the Graveyard. If a card effect would send this card to the Graveyard from the hand or Deck, banish it instead.
Destiny HERO - Diamond Dude	LCGX	DestinyHERODiamondDude1	Warrior/Effect	Dark	4	1400	1600	S		Once per turn: You can reveal the top card of your Deck, and if it is a Normal Spell Card, send it to the Graveyard, otherwise place it on the bottom of your Deck. During the Main Phase of your next turn, you can activate the effect of that Spell Card in your Graveyard (even if you no longer control this face-up card).
Destiny HERO - Disk Commander	LCGX	DestinyHERODiskCommander1	Warrior/Effect	Dark	1	300	300	ScR	A0/T1	When this card is Special Summoned from the Graveyard: Draw 2 cards.
Destiny HERO - Dogma	LCGX	DestinyHERODogma1	Warrior/Effect	Dark	8	3400	2400	S		Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by Tributing 3 monsters, including at least 1 "Destiny HERO" monster, and cannot be Special Summoned by other ways. If you still control this face-up card during your opponent's next Standby Phase after you Special Summoned it: Halve your opponent's Life Points.
Destiny HERO - Doom Lord	LCGX	DestinyHERODoomLord1	Warrior/Effect	Dark	3	600	800	C		Once per turn: You can target 1 monster your opponent controls; banish that target. You cannot declare an attack the turn you activate this effect. You must control this face-up Attack Position card to activate and to resolve this effect. The banished monster returns to the opponent's side of the field, in the same battle position, during your 2nd Standby Phase after activation.
Destiny HERO - Double Dude	LCGX	DestinyHERODoubleDude1	Warrior/Effect	Dark	6	1000	1000	C		Cannot be Special Summoned. This card can attack twice during the same Battle Phase. During your Standby Phase, if this card was destroyed since your last Standby Phase: You can Special Summon 2 "Double Dude Tokens" (Warrior-Type/DARK/Level 4/ATK 1000/DEF 1000). This card must be in your Graveyard to activate and to resolve this effect.
Destiny HERO - Dread Servant	LCGX	DestinyHERODreadServant1	Warrior/Effect	Dark	3	400	700	C		When this card is Normal Summoned: Place 1 Clock Counter on "Clock Tower Prison". When this card is destroyed by battle and sent to the Graveyard: You can target 1 Spell/Trap Card you control; destroy that target.
Destiny HERO - Dreadmaster	LCGX	DestinyHERODreadmaster1	Warrior/Effect	Dark	8	?	?	S		If this card was Special Summoned by "Clock Tower Prison": Destroy all monsters you control, except face-up "Destiny HERO" monsters, then you can Special Summon up to 2 "Destiny HERO" monsters from your Graveyard. During any turn this card is Special Summoned, "Destiny HERO" monsters you control cannot be destroyed, and you take no Battle Damage when they battle. The ATK and DEF of this card are equal to the combined original ATK of all other "Destiny HERO" monsters you control.
Destiny HERO - Dunker	LCGX	DestinyHERODunker1	Warrior/Effect	Dark	4	1200	1700	C		You can send 1 "Destiny HERO" card from your hand to the Graveyard; inflict 500 damage to your opponent.
Destiny HERO - Fear Monger	LCGX	DestinyHEROFearMonger1	Warrior/Effect	Dark	4	1000	1000	C		During your Standby Phase, if this card is in your Graveyard because it was destroyed by battle and sent there since your last Standby Phase: Target 1 "Destiny HERO" monster in your Graveyard, except a "Destiny HERO - Fear Monger"; Special Summon that target.
Destiny HERO - Malicious	LCGX	DestinyHEROMalicious2	Warrior/Effect	Dark	6	800	800	C	A2/T2	You can banish this card from your Graveyard; Special Summon 1 "Destiny HERO - Malicious" from your Deck.
Destiny HERO - Plasma	LCGX	DestinyHEROPlasma1	Warrior/Effect	Dark	8	1900	600	S		Cannot be Normal Summoned or Set. Must be Special Summoned (from your hand) by Tributing 3 monsters you control, and cannot be Special Summoned by other ways. Negate the effects of all face-up monsters your opponent controls. Once per turn: You can target 1 monster your opponent controls; equip that target to this card, and this card gains ATK equal to half the ATK of that equipped monster (you can only equip 1 monster at a time to this card with this effect).
Destiny Mirage	LCGX	DestinyMirage1	Normal Trap					R		When a "Destiny HERO" monster you control is destroyed and sent to the Graveyard by an opponent's card effect: Special Summon, to your side of the field, all "Destiny HERO" monsters that were destroyed and sent to either Graveyard this turn.
Destiny Signal	LCGX	DestinySignal1	Normal Trap					C		When a monster you control is destroyed by battle and sent to the Graveyard: Special Summon 1 Level 4 or lower "Destiny HERO" monster from your hand or Deck.
Dimensional Fissure	LCGX	DimensionalFissure1	Continuous Spell					ScR		Any monster sent to the Graveyard is banished instead.
Dimensional Prison	LCGX	DimensionalPrison1	Normal Trap					U		When an opponent declares an attack: Target that monster; banish that target.
Double-Edged Sword Technique	LCGX	DoubleEdgedSwordTechnique1	Normal Trap					C		Target 2 "Six Samurai" monsters in your Graveyard; Special Summon those targets in face-up Attack Position, then destroy them during the End Phase and take damage equal to monster's ATK.
E - Emergency Call	LCGX	EEmergencyCall1	Normal Spell					C		Add 1 "Elemental HERO" monster from your Deck to your hand.
Edge Hammer	LCGX	EdgeHammer1	Normal Trap					C		Tribute 1 "Elemental HERO Bladedge" to target 1 monster your opponent controls; destroy that target and inflict damage to your opponent equal to that target's original ATK.
Elemental HERO Aqua Neos	LCGX	ElementalHEROAquaNeos1	Warrior/Fusion/Effect	Water	7	2500	2000	S		"Elemental HERO Neos" + "Neo-Spacian Aqua Dolphin". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) Once per turn: You can discard 1 card; destroy 1 random card in your opponent's hand. During the End Phase: Shuffle this card into the Extra Deck.
Elemental HERO Avian	LCGX	ElementalHEROAvian1	Warrior	Wind	3	1000	1000	C		A winged Elemental HERO who wheels through the sky and manipulates the wind. His signature move, Featherbreak, gives villainy a blow from sky-high.
Elemental HERO Avian (Alt)	LCGX	ElementalHEROAvian-Alt1	Warrior	Wind	3	1000	1000	ScR	ALT	A winged Elemental HERO who wheels through the sky and manipulates the wind. His signature move, Featherbreak, gives villainy a blow from sky-high.
Elemental HERO Bladedge	LCGX	ElementalHEROBladedge1	Warrior/Effect	Earth	7	2600	1800	C		If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent.
Elemental HERO Bubbleman	LCGX	ElementalHEROBubbleman1	Warrior/Effect	Water	4	800	1200	C		If this is the only card in your hand, you can Special Summon it (from your hand). When this card is Summoned: You can draw 2 cards. You must control no other cards and have no cards in your hand to activate and to resolve this effect.
Elemental HERO Burstinatrix	LCGX	ElementalHEROBurstinatrix1	Warrior	Fire	3	1200	800	C		A flame manipulator who was the first Elemental HERO woman. Her Burstfire burns away villainy.
Elemental HERO Burstinatrix (Alt)	LCGX	ElementalHEROBurstinatrix-Alt1	Warrior	Fire	3	1200	800	ScR	ALT	A flame manipulator who was the first Elemental HERO woman. Her Burstfire burns away villainy.
Elemental HERO Captain Gold	LCGX	ElementalHEROCaptainGold1	Warrior/Effect	Light	4	2100	800	C		You can discard this card to the Graveyard; add 1 "Skyscraper" from your Deck to your hand. If "Skyscraper" is not face-up on the field, destroy this card.]
Elemental HERO Chaos Neos	LCGX	ElementalHEROChaosNeos1	Warrior/Fusion/Effect	Dark	9	3000	2500	U		"Elemental HERO Neos" + "Neo-Spacian Dark Panther" + "Neo-Spacian Glow Moss". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) During the End Phase: Shuffle this card into the Extra Deck, then Set all face-up monsters on the field. Once per turn, during your Main Phase 1: You can toss a coin 3 times. *3 Heads: Destroy all monsters your opponent controls. *2 Heads: For the rest of this turn, the effects of all face-up monsters your opponent controls are negated. *1 Head: Return all monsters you control to the hand.
Elemental HERO Clayman	LCGX	ElementalHEROClayman1	Warrior	Earth	4	800	2000	C		An Elemental HERO with a clay body built-to-last. He'll preserve his Elemental HERO colleagues at any cost.
Elemental HERO Dark Neos	LCGX	ElementalHERODarkNeos1	Warrior/Fusion/Effect	Dark	7	2500	2000	ScR		"Elemental HERO Neos" + "Neo-Spacian Dark Panther". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) If this card is not already targeting a monster with its effect: You can target 1 face-up Effect Monster on the field; while you control this face-up card, that target's effect on the field is negated. During the End Phase: Shuffle this card into the Extra Deck.
Elemental HERO Darkbright	LCGX	ElementalHERODarkbright1	Warrior/Fusion/Effect	Dark	6	2000	1000	S		Elemental HERO Sparkman + "Elemental HERO Necroshade" Must be Fusion Summoned and cannot be Special Summoned by other ways. If this card attacks a Defense Position monster, inflict piercing Battle Damage to your opponent. If this card attacks, change it to Defense Position at the end of the Damage Step. If this card is destroyed: Target 1 monster your opponent controls; destroy that target.
Elemental HERO Divine Neos	LCGX	ElementalHERODivineNeos1	Warrior/Fusion/Effect	Light	12	2500	2500	U		Must be Fusion Summoned using any 5 "Neos", "Neo Space", "Neo-Spacian", or "HERO" monsters, including at least 1 "Neos" or "Neo Space" monster, 1 "Neo-Spacian" monster, and 1 "HERO" monster, and cannot be Special Summoned by other ways. Once per turn: You can banish 1 "Neos", "Neo Space", "Neo-Spacian", or "HERO" monster from your Graveyard; this card gains 500 ATK, and until the End Phase it also gains the banished monster's effects.
Elemental HERO Electrum	LCGX	ElementalHEROElectrum1	Warrior/Fusion/Effect	Light	10	2900	2600	U		"Elemental HERO Avian" + "Elemental HERO Burstinatrix" + "Elemental HERO Clayman" + "Elemental HERO Bubbleman". Must be Fusion Summoned and cannot be Special Summoned by other ways. While face-up on the field, this card is also WIND, WATER, FIRE, and EARTH-Attribute. When this card is Fusion Summoned: Shuffle all banished cards into the Deck(s). This card gains 300 ATK for each monster your opponent controls that shares an Attribute with this card.
Elemental HERO Flame Wingman	LCGX	ElementalHEROFlameWingman1	Warrior/Fusion/Effect	Wind	6	2100	1200	ScR		"Elemental HERO Avian" + "Elemental HERO Burstinatrix". Must be Fusion Summoned and cannot be Special Summoned by other ways. When this card destroys a monster by battle and sends it to the Graveyard: Inflict damage to your opponent equal to the ATK of the destroyed monster in the Graveyard.
Elemental HERO Flare Neos	LCGX	ElementalHEROFlareNeos1	Warrior/Fusion/Effect	Fire	7	2500	2000	C		"Elemental HERO Neos" + "Neo-Spacian Flare Scarab". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) This card gains 400 ATK for each Spell/Trap Card on the field. During the End Phase: Shuffle this card into the Extra Deck.
Elemental HERO Glow Neos	LCGX	ElementalHEROGlowNeos1	Warrior/Fusion/Effect	Light	7	2500	2000	R		"Elemental HERO Neos" + "Neo-Spacian Glow Moss". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) During the End Phase: Shuffle this card into the Extra Deck. Once per turn, during your Main Phase 1: You can target 1 face-up card your opponent controls; destroy that target, then apply the effect based on its type. *Monster: This card cannot attack this turn. *Spell: This card can attack your opponent directly this turn. *Trap: Change this card to Defense Position.
Elemental HERO Grand Neos	LCGX	ElementalHEROGrandNeos1	Warrior/Fusion/Effect	Earth	7	2500	2000	S		"Elemental HERO Neos" + "Neo-Spacian Grand Mole". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) Once per turn: You can target 1 monster your opponent controls; return that target to the hand. During the End Phase: Shuffle this card into the Extra Deck.
Elemental HERO Heat	LCGX	ElementalHEROHeat1	Pyro/Effect	Fire	4	1600	1200	C		This card gains 200 ATK for each face-up "Elemental HERO" monster you control.
Elemental HERO Inferno	LCGX	ElementalHEROInferno1	Pyro/Fusion/Effect	Fire	8	2300	1600	S		"Elemental HERO Heat" + "Elemental HERO Lady Heat". Must be Fusion Summoned and cannot be Special Summoned by other ways. If this card battles a WATER monster, this card gains 1000 ATK during the Damage Step only.
Elemental HERO Knospe	LCGX	ElementalHEROKnospe1	Plant/Effect	Earth	3	600	1000	R		Each time this card inflicts Battle Damage to your opponent: It gains 100 ATK and loses 100 DEF. While you control another face-up "Elemental HERO" monster, your opponent cannot target this card for an attack, and this card can attack your opponent directly.
Elemental HERO Lady Heat	LCGX	ElementalHEROLadyHeat1	Pyro/Effect	Fire	4	1300	1000	C		During each of your End Phases: Inflict 200 damage to your opponent for each face-up "Elemental HERO" monster you control.
Elemental HERO Magma Neos	LCGX	ElementalHEROMagmaNeos1	Warrior/Fusion/Effect	Fire	9	3000	2500	S		"Elemental HERO Neos" + "Neo-Spacian Flare Scarab" + "Neo-Spacian Grand Mole". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) This card gains 400 ATK for each card on the field. During the End Phase: Shuffle this card into the Extra Deck. When this card is shuffled into the Extra Deck this way; Return all cards on the field to the hand.
Elemental HERO Marine Neos	LCGX	ElementalHEROMarineNeos1	Warrior/Fusion/Effect	Water	8	2800	2300	C		"Elemental HERO Neos" + "Neo-Spacian Marine Dolphin". Must first be Special Summoned (from your Extra Deck) by shuffling the above cards you control into the Deck. (You do not use "Polymerization".) Once per turn: You can destroy 1 random card in your opponent's hand.
Elemental HERO Mariner	LCGX	ElementalHEROMariner1	Warrior/Fusion/Effect	Water	5	1400	1000	C		"Elemental HERO Bubbleman" + "Elemental HERO Avian". Must be Fusion Summoned and cannot be Special Summoned by other ways. While you have any face-down card(s) in your Spell & Trap Card Zones, this card can attack your opponent directly.
Elemental HERO Mudballman	LCGX	ElementalHEROMudballman1	Warrior/Fusion/Effect	Earth	6	1900	3000	S		"Elemental HERO Bubbleman" + "Elemental HERO Clayman". Must be Fusion Summoned and cannot be Special Summoned by other ways.
